id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MTERF4	3	0.00097928	2.2059e-07	4e-06	1028	3	-3.2721	0.99902	1.0	1.0	21461	0	-3.2721
SART3	3	0.00098143	2.2059e-07	4e-06	1029	3	-6.0459	0.99902	1.0	1.0	21460	0	-6.0459
ZC3H11B	4	0.00098144	8.603e-06	0.00013	1030	4	-3.2865	0.99902	0.99999	1.0	21459	0	-3.2865
MRPL52	3	0.00098272	2.2059e-07	4e-06	1031	3	-3.912	0.99902	1.0	1.0	21458	0	-3.912
EIF3H	3	0.00098316	2.2059e-07	4e-06	1032	3	-4.012	0.99902	1.0	1.0	21457	0	-4.012
ATP6V1F	3	0.00098359	2.2059e-07	4e-06	1033	3	-3.3234	0.99902	1.0	1.0	21456	0	-3.3234
AARS1	3	0.00098575	2.2059e-07	4e-06	1034	3	-4.0372	0.99901	1.0	1.0	21455	0	-4.0372
RBMX2	3	0.00098748	2.2059e-07	4e-06	1035	3	-4.5864	0.99901	1.0	1.0	21454	0	-4.5864
NUP93	3	0.00098834	2.2059e-07	4e-06	1036	3	-3.8248	0.99901	1.0	1.0	21453	0	-3.8248
MRPL51	3	0.00098878	2.2059e-07	4e-06	1037	3	-3.8537	0.99901	1.0	1.0	21452	0	-3.8537
PSMD14	3	0.00099051	2.2059e-07	4e-06	1038	3	-5.5146	0.99901	1.0	1.0	21451	0	-5.5146
PSMC5	3	0.00099095	2.2059e-07	4e-06	1039	3	-4.4947	0.99901	1.0	1.0	21450	0	-4.4947
CFAP298-TCP10L	7	0.00099247	6.0662e-05	0.000758	1040	5	-3.0612	0.87355	0.9668	1.0	17509	1	-3.0612
SLX1A-SULT1A3	6	0.0009956	2.8897e-05	0.000386	1041	6	-1.678	0.999	0.99997	1.0	21449	0	-1.678
SAMM50	3	0.00099573	2.2059e-07	4e-06	1042	3	-3.5066	0.999	1.0	1.0	21448	0	-3.5066
GTF2H1	3	0.0010014	2.2059e-07	4e-06	1043	3	-3.2622	0.999	1.0	1.0	21447	0	-3.2622
TAMM41	3	0.0010036	2.2059e-07	4e-06	1044	3	-3.6738	0.999	1.0	1.0	21446	0	-3.6738
DNAJC17	3	0.001008	2.2059e-07	4e-06	1045	3	-4.1873	0.99899	1.0	1.0	21445	0	-4.1873
C3orf38	3	0.0010102	2.2059e-07	4e-06	1046	3	-2.8843	0.99899	1.0	1.0	21444	0	-2.8843
GNL3L	3	0.0010185	2.2059e-07	4e-06	1047	3	-4.092	0.99898	1.0	1.0	21442	0	-4.092
FARS2	3	0.0010216	2.2059e-07	4e-06	1048	3	-4.2223	0.99898	1.0	1.0	21440	0	-4.2223
H2AC13	3	0.0010232	2.2059e-07	4e-06	1049	3	-3.5338	0.99898	1.0	1.0	21439	0	-3.5338
MTCH2	3	0.0010239	2.2059e-07	4e-06	1050	3	-4.4448	0.99898	1.0	1.0	21438	0	-4.4448
FOXR2	3	0.001027	2.2059e-07	4e-06	1051	3	-3.3224	0.99897	1.0	1.0	21437	0	-3.3224
PPP2R3C	3	0.0010285	2.2059e-07	4e-06	1052	3	-4.2926	0.99897	1.0	1.0	21436	0	-4.2926
PSMB5	3	0.0010296	2.2059e-07	4e-06	1053	3	-4.5727	0.99897	1.0	1.0	21435	0	-4.5727
MRPL43	3	0.0010301	2.2059e-07	4e-06	1054	3	-3.7488	0.99897	1.0	1.0	21434	0	-3.7488
RNGTT	2	0.0010302	2.2059e-07	4e-06	1055	2	-5.775	0.99897	1.0	1.0	21433	0	-5.775
ATP5F1E	3	0.001031	2.2059e-07	4e-06	1056	3	-2.897	0.99897	1.0	1.0	21432	0	-2.897
LRRN4CL	3	0.0010319	2.2059e-07	4e-06	1057	3	-2.0043	0.99897	1.0	1.0	21431	0	-2.0043
NOMO3	6	0.0010325	2.978e-05	0.000397	1058	5	-1.4872	0.903	0.96692	1.0	18117	1	-1.4872
RPS7P11	1	0.0010333	2.2059e-07	4e-06	1059	1	-6.326	0.99897	1.0	1.0	21430	0	-6.326
RPS7P10	1	0.0010333	2.2059e-07	4e-06	1060	1	-6.326	0.99897	1.0	1.0	21429	0	-6.326
ZBTB8OSP2	2	0.0010354	2.2059e-07	4e-06	1061	2	-6.014	0.99896	1.0	1.0	21428	0	-6.014
ACTR6	3	0.0010457	2.2059e-07	4e-06	1062	3	-3.5307	0.99895	1.0	1.0	21427	0	-3.5307
IBA57	3	0.0010462	2.2059e-07	4e-06	1063	3	-3.3809	0.99895	1.0	1.0	21426	0	-3.3809
PFAS	3	0.0010475	2.2059e-07	4e-06	1064	3	-3.6633	0.99895	1.0	1.0	21424	0	-3.6633
ENSG00000287856	3	0.001055	2.2059e-07	4e-06	1065	3	-3.4878	0.99895	1.0	1.0	21423	0	-3.4878
C1orf131	3	0.0010575	2.2059e-07	4e-06	1066	3	-3.2611	0.99894	1.0	1.0	21422	0	-3.2611
RPL15	3	0.0010602	2.2059e-07	4e-06	1067	3	-5.1517	0.99894	1.0	1.0	21421	0	-5.1517
H2AC18	3	0.0010622	2.2059e-07	4e-06	1068	3	-4.0239	0.99894	1.0	1.0	21420	0	-4.0239
H2AC19	3	0.0010622	2.2059e-07	4e-06	1069	3	-4.0239	0.99894	1.0	1.0	21419	0	-4.0239
RBMX	3	0.0010629	2.2059e-07	4e-06	1070	3	-2.8275	0.99894	1.0	1.0	21418	0	-2.8275
TTC27	3	0.0010652	2.2059e-07	4e-06	1071	3	-6.5429	0.99893	1.0	1.0	21417	0	-6.5429
NSL1	3	0.0010657	2.2059e-07	4e-06	1072	3	-3.5271	0.99893	1.0	1.0	21416	0	-3.5271
SEC63	3	0.0010688	2.2059e-07	4e-06	1073	3	-2.4737	0.99893	1.0	1.0	21415	0	-2.4737
H2BC18	2	0.0010713	2.2059e-07	4e-06	1074	2	-3.8527	0.99893	1.0	1.0	21414	0	-3.8527
METTL17	3	0.0010716	2.2059e-07	4e-06	1075	3	-3.1867	0.99893	1.0	1.0	21413	0	-3.1867
EIF2B2	3	0.001072	2.2059e-07	4e-06	1076	3	-3.4043	0.99893	1.0	1.0	21412	0	-3.4043
ANAPC11	3	0.0010734	2.2059e-07	4e-06	1077	3	-5.008	0.99893	1.0	1.0	21411	0	-5.008
YEATS2	3	0.0010757	2.2059e-07	4e-06	1078	3	-2.7434	0.99892	1.0	1.0	21410	0	-2.7434
CHD1L	3	0.0010771	2.2059e-07	4e-06	1079	3	-2.3401	0.99892	1.0	1.0	21409	0	-2.3401
MRPL39	3	0.0010789	2.2059e-07	4e-06	1080	3	-4.0795	0.99892	1.0	1.0	21408	0	-4.0795
PRPF18	3	0.001084	2.2059e-07	4e-06	1081	3	-3.6986	0.99892	1.0	1.0	21407	0	-3.6986
UTP20	3	0.0010849	2.2059e-07	4e-06	1082	3	-2.9397	0.99892	1.0	1.0	21406	0	-2.9397
ENSG00000275674	3	0.0010884	2.2059e-07	4e-06	1083	3	-3.44	0.99891	1.0	1.0	21405	0	-3.44
MCAT	3	0.0010895	2.2059e-07	4e-06	1084	3	-2.6233	0.99891	1.0	1.0	21404	0	-2.6233
DNLZ	3	0.0010909	2.2059e-07	4e-06	1085	3	-4.8031	0.99891	1.0	1.0	21403	0	-4.8031
DDX42	3	0.0010914	2.2059e-07	4e-06	1086	3	-3.3639	0.99891	1.0	1.0	21402	0	-3.3639
BRD4	3	0.0010946	2.2059e-07	4e-06	1087	3	-3.5367	0.99891	1.0	1.0	21400	0	-3.5367
PSMC3	3	0.001096	2.2059e-07	4e-06	1088	3	-4.2108	0.9989	1.0	1.0	21399	0	-4.2108
TNPO1	3	0.0010965	2.2059e-07	4e-06	1089	3	-3.4444	0.9989	1.0	1.0	21398	0	-3.4444
RFC1	3	0.0010988	2.2059e-07	4e-06	1090	3	-5.6679	0.9989	1.0	1.0	21397	0	-5.6679
SCO2	3	0.0010993	2.2059e-07	4e-06	1091	3	-2.7449	0.9989	1.0	1.0	21396	0	-2.7449
ENSG00000288721	3	0.0011	2.2059e-07	4e-06	1092	3	-3.9881	0.9989	1.0	1.0	21394	0	-3.9881
MED20	3	0.0011	2.2059e-07	4e-06	1093	3	-3.9881	0.9989	1.0	1.0	21395	0	-3.9881
POLR3H	3	0.0011006	2.2059e-07	4e-06	1094	3	-3.1944	0.9989	1.0	1.0	21393	0	-3.1944
UBTF	3	0.001102	2.2059e-07	4e-06	1095	3	-4.1184	0.99809	1.0	1.0	21152	0	-4.1184
ATXN10	3	0.0011025	2.2059e-07	4e-06	1096	3	-2.8393	0.9989	1.0	1.0	21392	0	-2.8393
ENSG00000286001	3	0.0011037	2.2059e-07	4e-06	1097	3	-4.9547	0.9989	1.0	1.0	21391	0	-4.9547
RNF20	3	0.0011072	2.2059e-07	4e-06	1098	3	-2.4207	0.99889	1.0	1.0	21390	0	-2.4207
DDX3X	3	0.0011086	2.2059e-07	4e-06	1099	3	-3.4986	0.99889	1.0	1.0	21389	0	-3.4986
GTF2E2	3	0.0011129	2.2059e-07	4e-06	1100	3	-3.3773	0.98794	0.99932	1.0	20304	0	-3.3773
MRE11	3	0.0011198	2.2059e-07	4e-06	1101	3	-2.1329	0.99888	1.0	1.0	21388	0	-2.1329
TFB2M	3	0.0011241	2.2059e-07	4e-06	1102	3	-3.5332	0.99888	1.0	1.0	21387	0	-3.5332
PMM2	3	0.0011288	2.2059e-07	4e-06	1103	3	-4.6498	0.99887	1.0	1.0	21386	0	-4.6498
HDAC3	3	0.0011307	2.2059e-07	4e-06	1104	3	-5.308	0.99887	1.0	1.0	21385	0	-5.308
GTF3C5	3	0.0011312	2.2059e-07	4e-06	1105	3	-4.3656	0.99887	1.0	1.0	21384	0	-4.3656
EXOSC8	3	0.001135	2.2059e-07	4e-06	1106	3	-3.2769	0.99887	1.0	1.0	21383	0	-3.2769
SPC25	3	0.0011355	2.2059e-07	4e-06	1107	3	-3.7051	0.99886	1.0	1.0	21382	0	-3.7051
TRA2B	3	0.001137	2.2059e-07	4e-06	1108	3	-4.6375	0.9983	1.0	1.0	21199	0	-4.6375
DARS2	3	0.0011378	2.2059e-07	4e-06	1109	3	-3.622	0.99886	1.0	1.0	21381	0	-3.622
ENSG00000205236	3	0.0011393	2.2059e-07	4e-06	1110	3	-2.3249	0.99886	1.0	1.0	21380	0	-2.3249
SUPT5H	3	0.0011397	2.2059e-07	4e-06	1111	3	-4.0078	0.99886	1.0	1.0	21379	0	-4.0078
XRCC3	3	0.0011407	2.2059e-07	4e-06	1112	3	-4.004	0.99886	1.0	1.0	21378	0	-4.004
SEC13	3	0.0011431	2.2059e-07	4e-06	1113	3	-3.9617	0.99886	1.0	1.0	21377	0	-3.9617
CCND1	3	0.001145	2.2059e-07	4e-06	1114	3	-3.6637	0.99886	1.0	1.0	21376	0	-3.6637
CDIN1	3	0.0011469	2.2059e-07	4e-06	1115	3	-3.5646	0.99885	1.0	1.0	21375	0	-3.5646
SCO1	3	0.0011493	2.2059e-07	4e-06	1116	3	-4.1904	0.99885	1.0	1.0	21374	0	-4.1904
EEF1G	3	0.0011507	2.2059e-07	4e-06	1117	3	-3.2256	0.99885	1.0	1.0	21373	0	-3.2256
ECT2	3	0.0011565	2.2059e-07	4e-06	1118	3	-3.6966	0.9983	1.0	1.0	21201	0	-3.6966
SNRNP200	3	0.0011574	2.2059e-07	4e-06	1119	3	-5.753	0.99884	1.0	1.0	21372	0	-5.753
GTF2A1	3	0.0011584	2.2059e-07	4e-06	1120	3	-1.8902	0.99884	1.0	1.0	21371	0	-1.8902
DNAJC11	3	0.0011603	2.2059e-07	4e-06	1121	3	-4.6358	0.99884	1.0	1.0	21370	0	-4.6358
LCE1B	6	0.0011609	3.9045e-05	0.000504	1122	5	-1.6545	0.9381	0.98033	1.0	18905	0	-1.6545
UTP3	3	0.0011715	2.2059e-07	4e-06	1123	3	-2.5242	0.99883	1.0	1.0	21368	0	-2.5242
MBTPS1	3	0.0011725	2.2059e-07	4e-06	1124	2	-4.9311	0.84577	0.93066	1.0	16944	0	-4.9311
MYBBP1A	3	0.0011729	2.2059e-07	4e-06	1125	3	-3.9458	0.99883	1.0	1.0	21367	0	-3.9458
NDUFC2	4	0.001174	9.4854e-06	0.000143	1126	4	-1.7679	0.99883	0.99999	1.0	21365	0	-1.7679
NDUFC2-KCTD14	4	0.001174	9.4854e-06	0.000143	1127	4	-1.7679	0.99883	0.99999	1.0	21366	0	-1.7679
PET117	3	0.0011744	2.2059e-07	4e-06	1128	3	-3.4829	0.99883	1.0	1.0	21364	0	-3.4829
MRTO4	3	0.0011759	2.2059e-07	4e-06	1129	3	-4.302	0.99601	0.99996	1.0	20845	0	-4.302
RPN1	3	0.0011788	2.2059e-07	4e-06	1130	3	-3.1617	0.99882	1.0	1.0	21363	0	-3.1617
N6AMT1	3	0.0011792	2.2059e-07	4e-06	1131	3	-3.395	0.99882	1.0	1.0	21362	0	-3.395
TUBA1B	3	0.0011801	2.2059e-07	4e-06	1132	3	-5.7498	0.99755	0.99999	1.0	21052	0	-5.7498
HAGHL	6	0.0011802	3.9486e-05	0.000509	1133	3	-1.9316	0.43084	0.79548	1.0	10744	2	-1.9316
WDR83	5	0.0011832	2.0074e-05	0.000275	1134	5	-2.3234	0.99763	0.99992	1.0	21064	0	-2.3234
PRKRIP1	3	0.0011866	2.2059e-07	4e-06	1135	3	-2.1037	0.99881	1.0	1.0	21361	0	-2.1037
RPRD1B	3	0.001188	2.2059e-07	4e-06	1136	3	-2.611	0.99881	1.0	1.0	21360	0	-2.611
THAP12	3	0.0011915	2.2059e-07	4e-06	1137	3	-3.7143	0.99881	1.0	1.0	21359	0	-3.7143
TRMT61A	3	0.0011939	2.2059e-07	4e-06	1138	3	-4.3475	0.99881	1.0	1.0	21358	0	-4.3475
ENSG00000100101	3	0.0011966	2.2059e-07	4e-06	1139	3	-2.8403	0.9988	1.0	1.0	21357	0	-2.8403
POLR1G	3	0.0011993	6.6177e-07	1.1e-05	1140	3	-2.6736	0.9988	1.0	1.0	21356	0	-2.6736
MCM7	3	0.0012003	6.6177e-07	1.1e-05	1141	3	-4.5887	0.9988	1.0	1.0	21355	0	-4.5887
CIAO2B	3	0.0012033	6.6177e-07	1.1e-05	1142	3	-4.9203	0.93912	0.9821	1.0	18946	0	-4.9203
CDC27	3	0.0012043	6.6177e-07	1.1e-05	1143	3	-4.8511	0.9988	1.0	1.0	21354	0	-4.8511
NSMCE1	3	0.0012132	6.6177e-07	1.1e-05	1144	3	-4.3925	0.99879	1.0	1.0	21353	0	-4.3925
TEKT4P2	5	0.0012147	2.0515e-05	0.000281	1145	5	-2.2624	0.99842	0.99996	1.0	21241	0	-2.2624
TOMM70	3	0.0012172	6.6177e-07	1.1e-05	1146	3	-1.9038	0.99878	1.0	1.0	21352	0	-1.9038
DHODH	3	0.0012276	6.6177e-07	1.1e-05	1147	3	-3.803	0.99877	1.0	1.0	21351	0	-3.803
DHDDS	3	0.0012292	6.6177e-07	1.1e-05	1148	3	-3.7573	0.99877	1.0	1.0	21350	0	-3.7573
CYCS	3	0.0012312	6.6177e-07	1.1e-05	1149	3	-6.1095	0.99877	1.0	1.0	21349	0	-6.1095
MED11	3	0.0012342	6.6177e-07	1.1e-05	1150	3	-2.4462	0.99877	1.0	1.0	21348	0	-2.4462
CDC5L	3	0.0012437	6.6177e-07	1.1e-05	1151	3	-6.5045	0.99876	1.0	1.0	21347	0	-6.5045
CEP43	4	0.0012438	1.0809e-05	0.000161	1152	4	-2.6511	0.99876	0.99999	1.0	21346	0	-2.6511
RPS26	2	0.001246	2.2059e-07	4e-06	1153	2	-4.8329	0.99875	1.0	1.0	21345	0	-4.8329
HAPSTR1	3	0.0012473	6.6177e-07	1.1e-05	1154	3	-4.5697	0.99875	1.0	1.0	21344	0	-4.5697
TSC2	3	0.0012503	6.6177e-07	1.1e-05	1155	3	-2.4026	0.99875	1.0	1.0	21343	0	-2.4026
GABPA	3	0.0012534	6.6177e-07	1.1e-05	1156	3	-3.9984	0.99875	1.0	1.0	21342	0	-3.9984
GMNN	3	0.0012554	6.6177e-07	1.1e-05	1157	3	-3.9643	0.99874	1.0	1.0	21341	0	-3.9643
DNM2	3	0.0012584	6.6177e-07	1.1e-05	1158	3	-4.2104	0.99874	1.0	1.0	21340	0	-4.2104
RGPD8	5	0.0012612	2.0956e-05	0.000287	1159	4	-1.6508	0.47878	0.77158	1.0	11244	1	-1.6508
DNAJC13	3	0.0012615	6.6177e-07	1.1e-05	1160	3	-2.1653	0.99874	1.0	1.0	21339	0	-2.1653
ENSG00000270249	3	0.0012638	6.6177e-07	1.1e-05	1161	3	-2.3471	0.99874	1.0	1.0	21338	0	-2.3471
USP36	3	0.0012644	6.6177e-07	1.1e-05	1162	3	-4.3095	0.99614	0.99996	1.0	20860	0	-4.3095
TRAPPC3	3	0.0012681	6.6177e-07	1.1e-05	1163	3	-2.3012	0.99873	1.0	1.0	21337	0	-2.3012
NELFCD	3	0.0012698	6.6177e-07	1.1e-05	1164	3	-6.5997	0.98976	0.99954	1.0	20387	0	-6.5997
ABHD11	3	0.0012702	6.6177e-07	1.1e-05	1165	3	-4.1238	0.99873	1.0	1.0	21336	0	-4.1238
COX10	3	0.0012727	6.6177e-07	1.1e-05	1166	3	-3.2973	0.99873	1.0	1.0	21335	0	-3.2973
OXSM	3	0.0012804	6.6177e-07	1.1e-05	1167	3	-3.9526	0.99872	1.0	1.0	21334	0	-3.9526
MCM3	3	0.0012822	6.6177e-07	1.1e-05	1168	3	-5.2659	0.99464	0.99989	1.0	20722	0	-5.2659
H2AX	3	0.0012874	6.6177e-07	1.1e-05	1169	3	-3.7379	0.99866	1.0	1.0	21315	0	-3.7379
RAE1	3	0.0012877	6.6177e-07	1.1e-05	1170	3	-3.933	0.99871	1.0	1.0	21333	0	-3.933
SUGT1	3	0.0012897	6.6177e-07	1.1e-05	1171	3	-2.4125	0.99871	1.0	1.0	21332	0	-2.4125
UTP4	3	0.0012903	6.6177e-07	1.1e-05	1172	3	-6.1205	0.99871	1.0	1.0	21331	0	-6.1205
STIL	3	0.0012908	6.6177e-07	1.1e-05	1173	3	-2.4386	0.99871	1.0	1.0	21330	0	-2.4386
SURF2	3	0.001296	6.6177e-07	1.1e-05	1174	3	-2.8011	0.9987	1.0	1.0	21328	0	-2.8011
ATIC	3	0.0013001	6.6177e-07	1.1e-05	1175	3	-3.8278	0.9987	1.0	1.0	21327	0	-3.8278
POLR1E	3	0.0013043	6.6177e-07	1.1e-05	1176	3	-3.4772	0.9987	1.0	1.0	21326	0	-3.4772
POLR3B	3	0.0013111	6.6177e-07	1.1e-05	1177	3	-3.7685	0.99869	1.0	1.0	21325	0	-3.7685
BANP	3	0.0013126	6.6177e-07	1.1e-05	1178	3	-3.3984	0.93909	0.9821	1.0	18941	0	-3.3984
RPAP2	3	0.0013153	6.6177e-07	1.1e-05	1179	3	-3.1088	0.99868	1.0	1.0	21324	0	-3.1088
RBM19	3	0.0013198	6.6177e-07	1.1e-05	1180	3	-6.8838	0.99647	0.99996	1.0	20892	0	-6.8838
PMF1	3	0.0013202	6.6177e-07	1.1e-05	1181	3	-2.8526	0.99868	1.0	1.0	21323	0	-2.8526
DDX28	3	0.0013216	6.6177e-07	1.1e-05	1182	3	-3.4965	0.99868	1.0	1.0	21322	0	-3.4965
CNOT9	3	0.0013247	6.6177e-07	1.1e-05	1183	3	-4.2264	0.99868	1.0	1.0	21321	0	-4.2264
VHL	3	0.0013253	6.6177e-07	1.1e-05	1184	3	-5.3884	0.99726	0.99998	1.0	21013	0	-5.3884
PSMD12	3	0.0013273	6.6177e-07	1.1e-05	1185	3	-4.223	0.99867	1.0	1.0	21320	0	-4.223
FAM32A	3	0.0013279	6.6177e-07	1.1e-05	1186	3	-3.9369	0.99867	1.0	1.0	21319	0	-3.9369
NUP160	3	0.001331	6.6177e-07	1.1e-05	1187	3	-3.5933	0.99867	1.0	1.0	21318	0	-3.5933
LUC7L3	3	0.0013363	6.6177e-07	1.1e-05	1188	3	-2.6464	0.99866	1.0	1.0	21316	0	-2.6464
SNF8	3	0.00134	6.6177e-07	1.1e-05	1189	3	-4.398	0.99866	1.0	1.0	21314	0	-4.398
RTEL1-TNFRSF6B	9	0.0013436	4.3015e-05	0.000546	1190	6	-1.2422	0.68523	0.94826	1.0	13921	2	-1.2422
GOLGA6L25	3	0.0013446	6.6177e-07	1.1e-05	1191	3	-2.2366	0.99866	1.0	1.0	21313	0	-2.2366
MPHOSPH10	3	0.0013485	6.6177e-07	1.1e-05	1192	3	-3.6613	0.99865	1.0	1.0	21312	0	-3.6613
ZPR1	3	0.0013489	6.6177e-07	1.1e-05	1193	3	-4.6312	0.99037	0.99959	1.0	20413	0	-4.6312
RFC2	3	0.0013517	6.6177e-07	1.1e-05	1194	3	-5.3018	0.99865	1.0	1.0	21310	0	-5.3018
COX5B	3	0.0013528	6.6177e-07	1.1e-05	1195	3	-2.8918	0.99865	1.0	1.0	21309	0	-2.8918
HEATR3	3	0.0013544	6.6177e-07	1.1e-05	1196	3	-4.2103	0.9967	0.99997	1.0	20928	0	-4.2103
POLR2B	3	0.001356	6.6177e-07	1.1e-05	1197	3	-4.1805	0.99864	1.0	1.0	21308	0	-4.1805
AFG2A	3	0.0013592	6.6177e-07	1.1e-05	1198	3	-3.7088	0.99864	1.0	1.0	21307	0	-3.7088
RTF2	3	0.0013641	6.6177e-07	1.1e-05	1199	3	-3.2314	0.99864	1.0	1.0	21306	0	-3.2314
CHMP4B	3	0.0013657	6.6177e-07	1.1e-05	1200	3	-4.9999	0.99863	1.0	1.0	21305	0	-4.9999
MAPK1	3	0.0013662	6.6177e-07	1.1e-05	1201	3	-3.9033	0.99863	1.0	1.0	21304	0	-3.9033
UNC50	3	0.0013673	6.6177e-07	1.1e-05	1202	3	-3.0803	0.99863	1.0	1.0	21303	0	-3.0803
G6PD	3	0.0013721	6.6177e-07	1.1e-05	1203	3	-3.59	0.99863	1.0	1.0	21302	0	-3.59
SF3A3	3	0.0013764	6.6177e-07	1.1e-05	1204	3	-4.9272	0.99862	1.0	1.0	21301	0	-4.9272
PDE4DIPP3	1	0.0013826	2.2059e-07	4e-06	1205	1	-4.8864	0.99862	1.0	1.0	21299	0	-4.8864
LOC199882	1	0.0013826	2.2059e-07	4e-06	1206	1	-4.8864	0.99862	1.0	1.0	21300	0	-4.8864
ENSG00000264324	3	0.0013865	6.6177e-07	1.1e-05	1207	3	-4.8014	0.99614	0.99996	1.0	20859	0	-4.8014
LIMS3	4	0.0013866	1.3897e-05	0.000198	1208	4	-3.6176	0.99787	0.99996	1.0	21108	0	-3.6176
LIMS4	4	0.0013866	1.3897e-05	0.000198	1209	4	-3.6176	0.99787	0.99996	1.0	21109	0	-3.6176
TRMT10C	3	0.0013916	6.6177e-07	1.1e-05	1210	3	-2.8929	0.99861	1.0	1.0	21298	0	-2.8929
CDK9	3	0.0013933	6.6177e-07	1.1e-05	1211	3	-4.8659	0.99861	1.0	1.0	21297	0	-4.8659
CLTC	3	0.0013965	6.6177e-07	1.1e-05	1212	3	-3.1965	0.9986	1.0	1.0	21296	0	-3.1965
CHORDC1	3	0.0013971	6.6177e-07	1.1e-05	1213	3	-3.5426	0.9986	1.0	1.0	21295	0	-3.5426
RNASEH2A	3	0.0014042	6.6177e-07	1.1e-05	1214	3	-3.3537	0.9986	1.0	1.0	21294	0	-3.3537
PSMC2	3	0.0014058	6.6177e-07	1.1e-05	1215	3	-4.6677	0.99859	1.0	1.0	21293	0	-4.6677
EXOSC6	3	0.0014075	6.6177e-07	1.1e-05	1216	3	-4.5257	0.99859	1.0	1.0	21292	0	-4.5257
ENSG00000285589	3	0.0014083	6.6177e-07	1.1e-05	1217	3	-4.0344	0.99859	1.0	1.0	21291	0	-4.0344
TLCD1	3	0.0014141	6.6177e-07	1.1e-05	1218	3	-2.1107	0.99859	1.0	1.0	21290	0	-2.1107
KIF14	3	0.0014163	6.6177e-07	1.1e-05	1219	3	-3.8456	0.99858	1.0	1.0	21289	0	-3.8456
SF3A2	3	0.0014207	6.6177e-07	1.1e-05	1220	3	-4.124	0.99858	1.0	1.0	21288	0	-4.124
VARS2	3	0.001424	6.6177e-07	1.1e-05	1221	3	-4.2837	0.99858	1.0	1.0	21287	0	-4.2837
UBA3	3	0.0014256	6.6177e-07	1.1e-05	1222	3	-4.2329	0.99857	1.0	1.0	21286	0	-4.2329
ZRSR2	3	0.0014273	6.6177e-07	1.1e-05	1223	3	-3.9763	0.99857	1.0	1.0	21285	0	-3.9763
PSMD11	3	0.0014301	6.6177e-07	1.1e-05	1224	3	-3.2934	0.99857	1.0	1.0	21284	0	-3.2934
PRELID3B	3	0.0014317	6.6177e-07	1.1e-05	1225	3	-3.076	0.99857	1.0	1.0	21283	0	-3.076
WDR48	3	0.0014334	6.6177e-07	1.1e-05	1226	3	-2.8786	0.99857	1.0	1.0	21282	0	-2.8786
NGDN	3	0.0014378	6.6177e-07	1.1e-05	1227	3	-2.9261	0.99856	1.0	1.0	21281	0	-2.9261
GFM2	3	0.0014412	6.6177e-07	1.1e-05	1228	3	-4.0153	0.99856	1.0	1.0	21280	0	-4.0153
HYOU1	3	0.0014416	6.6177e-07	1.1e-05	1229	2	-5.3499	0.93325	0.97892	1.0	18776	0	-5.3499
HIKESHI	3	0.0014445	6.6177e-07	1.1e-05	1230	3	-3.1475	0.99856	1.0	1.0	21279	0	-3.1475
NDUFS3	5	0.0014461	3.0662e-05	0.000409	1231	5	-2.2253	0.99855	0.99997	1.0	21278	0	-2.2253
SPRTN	3	0.0014462	6.6177e-07	1.1e-05	1232	3	-3.5295	0.99855	1.0	1.0	21277	0	-3.5295
UTP15	3	0.0014518	6.6177e-07	1.1e-05	1233	3	-5.5998	0.99855	1.0	1.0	21276	0	-5.5998
ADAR	3	0.0014552	6.6177e-07	1.1e-05	1234	3	-2.8175	0.99854	1.0	1.0	21275	0	-2.8175
RCC1L	3	0.0014619	6.6177e-07	1.1e-05	1235	3	-3.9344	0.99854	1.0	1.0	21274	0	-3.9344
POLE3	3	0.0014661	6.6177e-07	1.1e-05	1236	3	-2.3535	0.99853	1.0	1.0	21273	0	-2.3535
NFYB	3	0.0014682	6.6177e-07	1.1e-05	1237	3	-5.6146	0.99839	1.0	1.0	21231	0	-5.6146
POLR2A	3	0.0014692	6.6177e-07	1.1e-05	1238	3	-3.5034	0.99853	1.0	1.0	21272	0	-3.5034
MRPS9	3	0.0014715	1.103e-06	1.8e-05	1239	3	-2.2814	0.99853	1.0	1.0	21271	0	-2.2814
RHOA	6	0.0014736	6.1104e-05	0.000764	1240	5	-1.5106	0.98561	0.99719	1.0	20209	0	-1.5106
ENSG00000285839	3	0.0014757	1.103e-06	1.8e-05	1241	3	-3.1341	0.99852	1.0	1.0	21270	0	-3.1341
ZNHIT2	3	0.0014794	1.103e-06	1.8e-05	1242	3	-4.0649	0.99852	1.0	1.0	21269	0	-4.0649
RFC3	3	0.00148	1.103e-06	1.8e-05	1243	3	-3.2033	0.99852	1.0	1.0	21268	0	-3.2033
GTF2H4	3	0.0014811	1.103e-06	1.8e-05	1244	3	-2.368	0.99852	1.0	1.0	21267	0	-2.368
RBBP4	2	0.0014834	2.2059e-07	4e-06	1245	2	-6.2285	0.99852	1.0	1.0	21266	0	-6.2285
POP4	3	0.0014902	1.103e-06	1.8e-05	1246	3	-2.795	0.99851	1.0	1.0	21265	0	-2.795
MED22	3	0.0014925	1.103e-06	1.8e-05	1247	3	-4.9152	0.99851	1.0	1.0	21264	0	-4.9152
ATP5PD	3	0.0014982	1.103e-06	1.8e-05	1248	3	-2.5575	0.9985	1.0	1.0	21263	0	-2.5575
