id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Ddr2	20	0.030954	0.1562	0.892822	500	13	-3.9372	0.03867	0.031271	0.691901	110	0	-3.9372
Slc17a6	18	0.031085	0.15519	0.891039	501	12	-4.2029	0.23451	0.23004	0.859701	657	0	-4.2029
Mmp25	19	0.031127	0.15898	0.893063	502	10	-4.0147	0.013027	0.0094281	0.592062	34	0	-4.0147
Olfr1104	20	0.031393	0.15832	0.893063	503	13	-4.2234	0.48999	0.4163	0.864664	1369	0	-4.2234
Ccr10	20	0.031422	0.1584	0.893063	504	13	-4.272	0.83016	0.78187	0.9521	2345	0	-4.272
Plaur	20	0.03167	0.15889	0.893063	505	14	-4.2436	0.054241	0.038977	0.691901	145	0	-4.2436
Slc22a8	20	0.03167	0.15889	0.893063	506	14	-4.1938	0.44999	0.39183	0.86208	1282	0	-4.1938
Lrrn3	20	0.031693	0.15905	0.893063	507	10	-3.7657	0.17019	0.16034	0.859701	478	0	-3.7657
Cacng5	19	0.03173	0.16194	0.89409	508	9	-3.7544	0.20144	0.19401	0.859701	560	0	-3.7544
Elfn1	20	0.032009	0.16066	0.89409	509	10	-3.937	0.73281	0.66504	0.921069	2051	0	-3.937
Unc5b	20	0.032209	0.16124	0.89409	510	13	-4.209	0.0028222	0.004048	0.592062	8	0	-4.209
Trhr	20	0.032271	0.16147	0.89409	511	11	-4.0331	0.87947	0.83907	0.964081	2480	0	-4.0331
Scn2b	20	0.032271	0.16147	0.89409	512	12	-4.2147	0.21084	0.20193	0.859701	593	0	-4.2147
Mfap3	20	0.032422	0.16194	0.89409	513	12	-4.32	0.026751	0.027394	0.691901	76	0	-4.32
Ceacam12	20	0.032546	0.16223	0.89409	514	13	-4.115	0.96221	0.94696	0.98923	2736	0	-4.115
Hephl1	18	0.032553	0.16137	0.89409	515	11	-4.0291	0.59543	0.52534	0.893438	1659	0	-4.0291
Slc9a1	20	0.032567	0.1623	0.89409	516	12	-3.9942	0.97312	0.96165	0.991483	2770	0	-3.9942
Adipor2	20	0.032599	0.16272	0.89409	517	10	-3.7073	0.54571	0.48425	0.893438	1542	0	-3.7073
Pcdhb22	20	0.032778	0.16336	0.89409	518	12	-3.9142	0.2019	0.19707	0.859701	574	0	-3.9142
Cacng8	18	0.032843	0.16291	0.89409	519	12	-3.9569	0.61252	0.5342	0.893438	1709	0	-3.9569
Alcam	20	0.032848	0.1634	0.89409	520	9	-3.759	0.37347	0.33295	0.859701	1068	0	-3.759
Susd2	20	0.032889	0.16361	0.89409	521	11	-3.778	0.32417	0.30044	0.859701	932	0	-3.778
Gpr37	20	0.033372	0.1659	0.90243	522	9	-3.7462	0.27708	0.27201	0.859701	781	0	-3.7462
Raet1e	18	0.033424	0.16503	0.900083	523	13	-4.0628	0.37127	0.32289	0.859701	1058	0	-4.0628
Dll3	20	0.033676	0.16681	0.904625	524	14	-4.0127	0.57436	0.50986	0.893438	1603	0	-4.0127
Gjb1	20	0.033854	0.16777	0.906243	525	9	-3.6014	0.18468	0.17743	0.859701	524	0	-3.6014
Slc2a12	20	0.033885	0.1679	0.906243	526	11	-3.9025	0.87947	0.83907	0.964081	2482	0	-3.9025
Prph2	18	0.033905	0.16609	0.90243	527	12	-4.1253	0.72669	0.65467	0.921069	2027	0	-4.1253
Tmem171	20	0.033992	0.16831	0.906243	528	12	-4.2001	0.57436	0.50986	0.893438	1619	0	-4.2001
Tigit	20	0.034272	0.16936	0.906243	529	7	-3.613	0.80328	0.74299	0.93627	2256	0	-3.613
Slc39a9	20	0.034362	0.16936	0.906243	530	14	-4.1712	0.80857	0.74898	0.94009	2278	0	-4.1712
Best2	20	0.034472	0.17004	0.906243	531	12	-4.1269	0.92923	0.9024	0.977657	2635	0	-4.1269
Gpr137c	20	0.034472	0.17004	0.906243	532	9	-3.6391	0.10717	0.089726	0.803873	305	0	-3.6391
Cldn16	20	0.034717	0.17093	0.906243	533	13	-4.1953	0.85474	0.80574	0.953537	2415	0	-4.1953
Gm9733	20	0.034719	0.17106	0.906243	534	11	-3.9612	0.73281	0.66504	0.921069	2045	0	-3.9612
Calhm2	20	0.034719	0.17112	0.906243	535	12	-4.0398	0.017965	0.011808	0.592062	52	0	-4.0398
Fgfrl1	20	0.034719	0.17112	0.906243	536	11	-4.2091	0.98873	0.98138	0.994396	2820	0	-4.2091
Fndc5	19	0.034857	0.17397	0.912496	537	9	-3.7925	0.11386	0.098279	0.827588	323	0	-3.7925
Olfr267	20	0.034936	0.17144	0.906243	538	10	-3.7177	0.21084	0.20193	0.859701	601	0	-3.7177
Vipr1	20	0.034968	0.17155	0.906243	539	13	-4.3204	0.10717	0.089726	0.803873	298	0	-4.3204
Mfrp	18	0.035124	0.17062	0.906243	540	8	-3.5872	0.84201	0.79739	0.952925	2375	0	-3.5872
P2ry6	20	0.03548	0.17401	0.912496	541	13	-4.0962	0.65127	0.57155	0.893599	1808	0	-4.0962
Robo1	20	0.03548	0.17401	0.912496	542	9	-3.6471	0.51949	0.4466	0.874234	1465	0	-3.6471
Catsperg1	20	0.035542	0.17414	0.912496	543	9	-3.678	0.25691	0.25121	0.859701	722	0	-3.678
Vmn1r66	19	0.035553	0.17674	0.913433	544	11	-3.9075	0.84003	0.79057	0.952925	2371	0	-3.9075
Olfr1388	20	0.035931	0.17578	0.913433	545	14	-4.1899	0.10717	0.089726	0.803873	312	0	-4.1899
Slc39a10	20	0.03596	0.17597	0.913433	546	12	-4.0078	0.27708	0.27201	0.859701	784	0	-4.0078
Smo	20	0.035972	0.17611	0.913433	547	13	-4.1478	0.48999	0.4163	0.864664	1362	0	-4.1478
Gjc2	20	0.036048	0.17634	0.913433	548	9	-3.8174	0.50996	0.43412	0.86643	1429	0	-3.8174
Atp1a1	20	0.036129	0.17653	0.913433	549	13	-4.0013	0.84582	0.79654	0.952925	2386	0	-4.0013
Vstm4	18	0.036131	0.17433	0.912496	550	12	-4.1652	0.5364	0.47412	0.893018	1504	0	-4.1652
Vmn1r224	20	0.036134	0.17668	0.913433	551	8	-3.7985	0.085889	0.074869	0.803873	240	0	-3.7985
Psg21	12	0.036236	0.15092	0.886088	552	6	-4.2029	0.88015	0.84972	0.965529	2490	0	-4.2029
Gp1ba	20	0.036746	0.17826	0.915046	553	12	-4.2045	0.44999	0.39183	0.86208	1291	0	-4.2045
Adcy5	20	0.037196	0.1791	0.915046	554	10	-3.8762	0.98011	0.97144	0.991919	2794	0	-3.8762
Emp2	20	0.037258	0.17921	0.915046	555	9	-3.6848	0.68488	0.60723	0.899961	1914	0	-3.6848
Enpp1	20	0.037348	0.17973	0.915046	556	14	-4.04	0.041548	0.035144	0.691901	118	0	-4.04
Slc6a9	20	0.037355	0.18006	0.915046	557	13	-4.1593	0.56322	0.50348	0.893438	1581	0	-4.1593
H2-Q5	18	0.037371	0.17846	0.915046	558	9	-3.875	0.42558	0.3666	0.859701	1215	0	-3.875
Tlr2	20	0.037606	0.18086	0.915046	559	12	-4.0508	0.40286	0.35196	0.859701	1158	0	-4.0508
Olfr1034	20	0.03767	0.1809	0.915046	560	12	-4.0277	0.15388	0.15369	0.859701	433	0	-4.0277
Ptpro	20	0.037708	0.18106	0.915046	561	12	-4.0387	0.13395	0.13281	0.859701	378	0	-4.0387
Cldn3	20	0.037812	0.18122	0.915046	562	12	-4.1876	0.83398	0.78649	0.952925	2352	0	-4.1876
Epha8	20	0.038029	0.18261	0.920453	563	9	-3.7207	0.83398	0.78649	0.952925	2351	0	-3.7207
Ccrl2	19	0.038092	0.18567	0.924483	564	12	-4.2833	0.14679	0.14735	0.859701	421	0	-4.2833
Il15ra	20	0.038143	0.18313	0.920453	565	12	-4.0939	0.83398	0.78649	0.952925	2353	0	-4.0939
BC053393	20	0.038205	0.18363	0.920723	566	13	-4.1143	0.87947	0.83907	0.964081	2489	0	-4.1143
Gfra1	18	0.038384	0.18116	0.915046	567	10	-4.08	0.9818	0.97118	0.991919	2802	0	-4.08
Adra1a	20	0.038488	0.18441	0.922722	568	9	-3.6232	0.70296	0.62185	0.901239	1978	0	-3.6232
Scn4a	17	0.038745	0.17999	0.915046	569	10	-4.3743	0.51618	0.45507	0.885353	1445	0	-4.3743
Tdgf1	20	0.038816	0.18619	0.924802	570	11	-3.9761	0.080532	0.069392	0.803873	223	0	-3.9761
Drd3	18	0.038918	0.18467	0.922722	571	8	-3.6268	0.71329	0.64677	0.921069	1999	0	-3.6268
Agtr1b	20	0.03892	0.18695	0.924802	572	13	-4.295	0.26737	0.26301	0.859701	755	0	-4.295
Lmbr1l	20	0.038935	0.1871	0.924802	573	10	-3.8916	0.4756	0.40662	0.864664	1329	0	-3.8916
Efna5	20	0.038939	0.1871	0.924802	574	12	-4.1107	0.73281	0.66504	0.921069	2052	0	-4.1107
Ttyh3	20	0.038991	0.18735	0.924802	575	11	-3.935	0.91094	0.87867	0.971091	2589	0	-3.935
Aqp1	18	0.03907	0.18519	0.923678	576	12	-4.08	0.73304	0.66245	0.921069	2058	0	-4.08
Nrxn3	20	0.039285	0.18857	0.929208	577	11	-4.143	0.32417	0.30044	0.859701	908	0	-4.143
C3ar1	20	0.03963	0.19007	0.930313	578	11	-4.2835	0.67388	0.59325	0.899961	1876	0	-4.2835
Olfr180	20	0.039762	0.19041	0.930313	579	14	-4.1934	0.39239	0.34533	0.859701	1120	0	-4.1934
Bdkrb1	20	0.039762	0.19041	0.930313	580	14	-4.1291	0.32417	0.30044	0.859701	914	0	-4.1291
Gjb4	17	0.039794	0.18325	0.920453	581	12	-4.019	0.82495	0.77851	0.9521	2334	0	-4.019
Ccr8	20	0.03995	0.19165	0.930768	582	12	-4.2875	0.013708	0.0098282	0.592062	40	0	-4.2875
Rtn4r	20	0.04027	0.19296	0.930768	583	11	-3.9674	0.61251	0.53305	0.893438	1702	0	-3.9674
Ms4a6d	19	0.040303	0.19308	0.930768	584	8	-3.7459	0.48286	0.41132	0.864664	1352	0	-3.7459
Pcdhga2	18	0.040496	0.19026	0.930313	585	12	-4.1903	0.77963	0.72245	0.930695	2194	0	-4.1903
Slc38a5	20	0.040558	0.19358	0.930768	586	12	-4.156	0.64205	0.56615	0.893599	1789	0	-4.156
Ly6g6d	20	0.04058	0.19386	0.930768	587	9	-3.5702	0.87947	0.83907	0.964081	2484	0	-3.5702
Bst1	18	0.040615	0.19075	0.930313	588	7	-3.5423	0.089355	0.077129	0.803873	250	0	-3.5423
Slc26a1	19	0.040636	0.1941	0.930768	589	13	-4.0747	0.96382	0.94972	0.98923	2742	0	-4.0747
Folh1	18	0.040642	0.19075	0.930313	590	12	-4.2529	0.93147	0.90818	0.979345	2646	0	-4.2529
Pcdha6	15	0.0408	0.18007	0.915046	591	11	-4.1346	0.54619	0.46991	0.893018	1544	0	-4.1346
Mansc4	20	0.040851	0.19514	0.932371	592	14	-4.2351	0.098776	0.084119	0.803873	280	0	-4.2351
Grm7	20	0.040851	0.19541	0.932371	593	13	-4.1812	0.25691	0.25121	0.859701	724	0	-4.1812
S1pr3	20	0.040851	0.19541	0.932371	594	13	-4.1765	0.85015	0.80138	0.952925	2402	0	-4.1765
C5ar2	20	0.041105	0.19589	0.93257	595	11	-3.9396	0.48231	0.41025	0.864664	1340	0	-3.9396
Tmem140	20	0.041165	0.19629	0.93257	596	13	-4.22	0.72701	0.66071	0.921069	2037	0	-4.22
Msln	18	0.041217	0.19215	0.930768	597	8	-3.6807	0.79158	0.74068	0.93627	2235	0	-3.6807
Itga6	20	0.041369	0.19709	0.93257	598	10	-3.85	0.57436	0.50986	0.893438	1620	0	-3.85
Slc6a20b	20	0.041548	0.19792	0.933626	599	8	-3.6557	0.93789	0.91543	0.980259	2668	0	-3.6557
Sell	18	0.041692	0.19355	0.930768	600	6	-3.6666	0.096994	0.082189	0.803873	271	0	-3.6666
Siglec1	20	0.041998	0.19981	0.934197	601	12	-4.1217	0.17019	0.16034	0.859701	486	0	-4.1217
Atp2b4	20	0.042167	0.2004	0.934197	602	10	-3.9284	0.88588	0.84568	0.964081	2504	0	-3.9284
Olfr1414	20	0.042211	0.20061	0.934197	603	10	-3.8548	0.31285	0.29461	0.859701	876	0	-3.8548
Dcbld2	20	0.042291	0.20117	0.934197	604	12	-4.2588	0.71961	0.6518	0.921069	2012	0	-4.2588
Slc18a1	20	0.042371	0.20174	0.934197	605	13	-4.2751	0.12871	0.12019	0.859701	370	0	-4.2751
Suco	20	0.042505	0.20227	0.934197	606	11	-3.8615	0.25691	0.25121	0.859701	725	0	-3.8615
Dsg3	20	0.042506	0.20229	0.934197	607	9	-3.272	0.10717	0.089726	0.803873	306	0	-3.272
Sema4c	18	0.042654	0.19662	0.93257	608	7	-3.544	0.1765	0.17606	0.859701	494	0	-3.544
Cldn20	18	0.042696	0.19709	0.93257	609	10	-4.0216	0.66462	0.58482	0.898125	1854	0	-4.0216
Naaladl1	20	0.042722	0.20342	0.934197	610	12	-4.1718	0.76947	0.69995	0.925282	2159	0	-4.1718
Tm9sf1	16	0.042805	0.19275	0.930768	611	9	-4.0246	0.9389	0.91872	0.982309	2671	0	-4.0246
Tspan9	16	0.042805	0.19275	0.930768	612	9	-4.0238	0.54495	0.47378	0.893018	1525	0	-4.0238
Nup210	20	0.042824	0.20389	0.934197	613	9	-3.7439	0.74465	0.67669	0.921069	2090	0	-3.7439
Olfr675	19	0.042836	0.20178	0.934197	614	8	-3.4227	0.44734	0.38443	0.859701	1277	0	-3.4227
Cd300e	20	0.043028	0.20423	0.934197	615	9	-3.8109	0.61251	0.53305	0.893438	1705	0	-3.8109
Lrrc38	20	0.043167	0.20504	0.934197	616	11	-3.9205	0.34594	0.31441	0.859701	992	0	-3.9205
Sema4a	20	0.043167	0.20504	0.934197	617	12	-4.1798	0.48231	0.41025	0.864664	1344	0	-4.1798
Nmbr	18	0.043385	0.19796	0.933626	618	12	-4.1031	0.57397	0.49656	0.893438	1599	0	-4.1031
Dpep1	20	0.043392	0.20658	0.934197	619	13	-4.1771	0.83016	0.78187	0.9521	2340	0	-4.1771
Olfr221	20	0.043552	0.20773	0.934197	620	10	-3.9277	0.13973	0.13982	0.859701	390	0	-3.9277
Bcan	19	0.04363	0.20408	0.934197	621	9	-3.7925	0.087295	0.075553	0.803873	249	0	-3.7925
Igflr1	20	0.043834	0.20834	0.934197	622	8	-3.3705	0.15388	0.15369	0.859701	431	0	-3.3705
Olfr1357	20	0.044185	0.20909	0.934197	623	13	-4.1895	0.30301	0.28716	0.859701	847	0	-4.1895
Rxfp2	20	0.044185	0.20909	0.934197	624	12	-4.2183	0.017965	0.011808	0.592062	50	0	-4.2183
Olfr125	20	0.044185	0.20909	0.934197	625	12	-4.1836	0.97087	0.95811	0.990031	2763	0	-4.1836
Dsc2	19	0.044206	0.20609	0.934197	626	12	-4.3307	0.73252	0.6671	0.921069	2044	0	-4.3307
Slc44a4	20	0.044268	0.20927	0.934197	627	14	-4.1469	0.32417	0.30044	0.859701	925	0	-4.1469
Tmem178	20	0.044286	0.20949	0.934197	628	12	-4.0344	0.59038	0.52517	0.893438	1658	0	-4.0344
Slc24a2	20	0.044333	0.20995	0.934197	629	10	-3.9491	0.095306	0.080308	0.803873	270	0	-3.9491
Cachd1	20	0.044592	0.21036	0.934197	630	10	-3.8547	0.6059	0.53009	0.893438	1691	0	-3.8547
Olfr1506	4	0.044782	0.12437	0.857513	631	4	-4.1472	0.95522	0.95219	0.98923	2715	0	-4.1472
Adam33	20	0.044802	0.21085	0.934197	632	12	-4.0292	0.32417	0.30044	0.859701	915	0	-4.0292
Sstr5	20	0.044882	0.21119	0.934197	633	12	-3.9724	0.30301	0.28716	0.859701	849	0	-3.9724
Cldn9	20	0.044882	0.21119	0.934197	634	9	-3.6963	0.57436	0.50986	0.893438	1606	0	-3.6963
Mmp14	20	0.044906	0.21119	0.934197	635	12	-4.1246	0.98743	0.97995	0.994361	2814	0	-4.1246
Slc36a3	20	0.044948	0.21133	0.934197	636	9	-3.7725	0.97617	0.96644	0.991919	2780	0	-3.7725
Scap	18	0.044949	0.20579	0.934197	637	10	-3.9496	0.89001	0.85439	0.968097	2521	0	-3.9496
Slc1a2	20	0.045297	0.21222	0.934197	638	12	-3.9254	0.82491	0.77542	0.950724	2328	0	-3.9254
Gpr63	17	0.045316	0.20502	0.934197	639	8	-3.5984	0.2064	0.20234	0.859701	583	0	-3.5984
Lrrc15	20	0.045372	0.21257	0.934197	640	9	-3.7061	0.44999	0.39183	0.86208	1286	0	-3.7061
Slc6a17	20	0.045481	0.21265	0.934197	641	11	-4.1535	0.24757	0.24212	0.859701	699	0	-4.1535
Pdcd1	19	0.045492	0.20985	0.934197	642	12	-4.0881	0.7012	0.63518	0.910402	1960	0	-4.0881
Tas2r137	18	0.045515	0.20729	0.934197	643	11	-3.8982	0.33529	0.29624	0.859701	950	0	-3.8982
Olfr435	20	0.045561	0.21348	0.934197	644	13	-4.1541	0.51949	0.4466	0.874234	1456	0	-4.1541
Abcb4	20	0.045619	0.21367	0.934197	645	10	-3.8811	0.50996	0.43412	0.86643	1431	0	-3.8811
Clec5a	20	0.045691	0.21396	0.934197	646	7	-3.6071	0.10717	0.089726	0.803873	304	0	-3.6071
Itgb3	20	0.045992	0.21436	0.934197	647	13	-4.1969	0.61874	0.5389	0.893599	1720	0	-4.1969
H2-T10	18	0.046009	0.20844	0.934197	648	8	-3.7111	0.5255	0.46806	0.892373	1476	0	-3.7111
Amigo3	20	0.046061	0.21452	0.934197	649	11	-4.2657	0.96379	0.94914	0.98923	2740	0	-4.2657
Olfr93	20	0.046137	0.21475	0.934197	650	9	-3.7498	0.92696	0.89876	0.97593	2628	0	-3.7498
Ntsr1	18	0.046279	0.20988	0.934197	651	11	-3.9477	0.0070085	0.007301	0.592062	20	0	-3.9477
Clca4b	20	0.046337	0.2154	0.935591	652	13	-4.2239	0.64205	0.56615	0.893599	1782	0	-4.2239
Cd37	20	0.046513	0.21705	0.939889	653	14	-4.1595	0.70296	0.62185	0.901239	1977	0	-4.1595
Sorcs2	17	0.046592	0.20875	0.934197	654	11	-4.0011	0.51618	0.45507	0.885353	1446	0	-4.0011
Trpv5	20	0.046644	0.21749	0.940392	655	9	-3.5618	0.97205	0.95992	0.991133	2766	0	-3.5618
Sstr4	19	0.046648	0.2138	0.934197	656	12	-4.1126	0.33191	0.30198	0.859701	947	0	-4.1126
Lpar2	20	0.047367	0.22122	0.941619	657	11	-4.0806	0.73281	0.66504	0.921069	2048	0	-4.0806
Npr1	18	0.047487	0.21585	0.936109	658	11	-4.1741	0.64631	0.57054	0.893599	1801	0	-4.1741
Bst2	20	0.047519	0.22147	0.941619	659	12	-3.9941	0.58349	0.51911	0.893438	1638	0	-3.9941
Olfr1211	20	0.047585	0.22172	0.941619	660	10	-3.9225	0.65127	0.57155	0.893599	1810	0	-3.9225
Tmem211	20	0.047676	0.22183	0.941619	661	13	-4.1917	0.73868	0.66927	0.921069	2066	0	-4.1917
Gpr3	19	0.047684	0.21842	0.941557	662	7	-3.5645	0.39741	0.34322	0.859701	1133	0	-3.5645
Nrxn2	19	0.047687	0.21842	0.941557	663	10	-4.1126	0.71459	0.6483	0.921069	2000	0	-4.1126
Gabra5	20	0.047733	0.22195	0.941619	664	11	-3.9522	0.37347	0.33295	0.859701	1073	0	-3.9522
Tgfbr3	20	0.04778	0.222	0.941619	665	8	-3.7795	0.36478	0.32315	0.859701	1048	0	-3.7795
Faim2	20	0.047857	0.22262	0.941619	666	14	-4.1678	0.82491	0.77542	0.950724	2320	0	-4.1678
Epha1	20	0.048209	0.22426	0.941619	667	11	-3.993	0.22074	0.20849	0.859701	617	0	-3.993
Kiss1r	20	0.048246	0.22444	0.941619	668	11	-3.9676	0.89543	0.85962	0.969328	2536	0	-3.9676
F2rl2	20	0.048287	0.22476	0.941619	669	14	-4.1128	0.83798	0.79156	0.952925	2362	0	-4.1128
Cxcr5	19	0.048315	0.21979	0.941619	670	9	-3.845	0.67399	0.5958	0.899961	1886	0	-3.845
Olfr1457	20	0.048549	0.22595	0.941619	671	8	-3.7152	0.76947	0.69995	0.925282	2160	0	-3.7152
Jag2	20	0.048582	0.22615	0.941619	672	13	-4.0632	0.54571	0.48425	0.893438	1534	0	-4.0632
Cd4	20	0.048582	0.22615	0.941619	673	13	-4.2297	0.69267	0.61215	0.899961	1939	0	-4.2297
Crim1	20	0.048582	0.22615	0.941619	674	13	-4.018	0.054241	0.038977	0.691901	155	0	-4.018
Tas2r119	20	0.048837	0.22679	0.941619	675	11	-3.9576	0.75656	0.68714	0.921069	2118	0	-3.9576
Eva1c	20	0.048932	0.22694	0.941619	676	10	-3.8584	0.2851	0.27517	0.859701	805	0	-3.8584
Tenm4	20	0.049005	0.2272	0.941619	677	14	-4.0983	0.20592	0.19869	0.859701	581	0	-4.0983
Olfr1206	20	0.04936	0.23077	0.941619	678	11	-4.0812	0.97087	0.95811	0.990031	2759	0	-4.0812
Gm11127	18	0.04938	0.22192	0.941619	679	6	-3.4831	0.39123	0.33528	0.859701	1117	0	-3.4831
Il31ra	20	0.049446	0.231	0.941619	680	12	-4.1405	0.77453	0.70948	0.929989	2181	0	-4.1405
P2ry2	20	0.049446	0.231	0.941619	681	13	-4.2881	0.35532	0.31877	0.859701	1014	0	-4.2881
Erbb3	19	0.049448	0.22392	0.941619	682	11	-4.1193	0.73874	0.67044	0.921069	2077	0	-4.1193
Dsc3	20	0.049698	0.2317	0.941619	683	12	-3.908	0.29267	0.27967	0.859701	829	0	-3.908
Ptprz1	20	0.049773	0.23177	0.941619	684	11	-3.9727	0.23813	0.23118	0.859701	678	0	-3.9727
P2ry4	20	0.049813	0.23187	0.941619	685	12	-4.1624	0.96096	0.94552	0.98913	2732	0	-4.1624
Cd27	18	0.050093	0.22455	0.941619	686	9	-3.8452	0.77963	0.72245	0.930695	2195	0	-3.8452
Gabrr2	20	0.050241	0.23384	0.941619	687	10	-3.8296	0.70296	0.62185	0.901239	1963	0	-3.8296
Psg16	16	0.050253	0.21269	0.934197	688	8	-3.6691	0.025361	0.022579	0.691901	75	0	-3.6691
Unc5c	20	0.050315	0.23406	0.941619	689	13	-4.1911	0.69267	0.61215	0.899961	1924	0	-4.1911
Gpc4	18	0.050378	0.22537	0.941619	690	7	-3.3886	0.77415	0.71303	0.929989	2170	0	-3.3886
Avpr1a	20	0.050452	0.23415	0.941619	691	13	-4.2773	0.10717	0.089726	0.803873	307	0	-4.2773
Klri1	18	0.050615	0.22574	0.941619	692	11	-4.2467	0.81412	0.76301	0.947295	2301	0	-4.2467
Olfr403	12	0.050645	0.20202	0.934197	693	9	-4.0569	0.95722	0.93876	0.98821	2718	0	-4.0569
Olfr1469	16	0.050751	0.21378	0.934197	694	10	-4.1933	0.6706	0.60364	0.899961	1867	0	-4.1933
D130043K22Rik	20	0.050766	0.23488	0.941619	695	11	-4.0085	0.44002	0.383	0.859701	1251	0	-4.0085
Ltbr	20	0.050835	0.23488	0.941619	696	10	-3.8443	0.73868	0.66927	0.921069	2074	0	-3.8443
Grin2a	20	0.050872	0.23509	0.941619	697	14	-4.0743	0.70296	0.62185	0.901239	1972	0	-4.0743
Enpp4	19	0.05096	0.22846	0.941619	698	11	-4.0618	0.39741	0.34322	0.859701	1134	0	-4.0618
Mchr1	20	0.051125	0.23621	0.941619	699	9	-3.653	0.13395	0.13281	0.859701	380	0	-3.653
Pcdhga4	18	0.051334	0.22787	0.941619	700	11	-4.3192	0.77963	0.72245	0.930695	2193	0	-4.3192
Slc2a2	20	0.051399	0.2367	0.941619	701	8	-3.7258	0.9924	0.9875	0.995419	2834	0	-3.7258
Cdh16	20	0.051553	0.23712	0.941619	702	11	-4.1183	0.76338	0.69193	0.921069	2144	0	-4.1183
Cadm4	20	0.051579	0.23744	0.941619	703	8	-3.4416	0.62625	0.55119	0.893599	1736	0	-3.4416
Olfr648	20	0.05174	0.23967	0.941619	704	11	-3.9383	0.38321	0.34119	0.859701	1101	0	-3.9383
Olfr1209	20	0.05174	0.23967	0.941619	705	12	-4.2538	0.32417	0.30044	0.859701	910	0	-4.2538
Olfr1268-ps1	20	0.05181	0.2401	0.941619	706	13	-4.3008	0.46789	0.40051	0.864664	1315	0	-4.3008
1810055G02Rik	20	0.05181	0.2401	0.941619	707	10	-4.0853	0.90551	0.87258	0.971091	2564	0	-4.0853
Tmprss5	19	0.051933	0.23094	0.941619	708	11	-4.1838	0.21925	0.20957	0.859701	610	0	-4.1838
Ifnlr1	20	0.051985	0.2406	0.941619	709	10	-3.8237	0.87947	0.83907	0.964081	2486	0	-3.8237
Lrrtm3	20	0.052017	0.24066	0.941619	710	10	-3.8588	0.96379	0.94914	0.98923	2741	0	-3.8588
Fzd9	20	0.052021	0.24103	0.941619	711	14	-3.95	0.017965	0.011808	0.592062	56	0	-3.95
Olfr982	20	0.052021	0.24103	0.941619	712	14	-3.9215	0.95765	0.94125	0.98828	2720	0	-3.9215
Olfr1325	20	0.052031	0.24134	0.941619	713	10	-3.7554	0.10717	0.089726	0.803873	313	0	-3.7554
Tmeff1	19	0.05205	0.23112	0.941619	714	10	-3.9288	0.52743	0.46836	0.892373	1479	0	-3.9288
Gpr119	20	0.052095	0.24167	0.941619	715	9	-3.8099	0.37347	0.33295	0.859701	1072	0	-3.8099
Gpbar1	20	0.052126	0.24167	0.941619	716	12	-4.0118	0.044258	0.035144	0.691901	126	0	-4.0118
Slc26a5	20	0.052182	0.24167	0.941619	717	11	-4.1343	0.83798	0.79156	0.952925	2365	0	-4.1343
Adam22	18	0.0522	0.23024	0.941619	718	10	-3.9842	0.20901	0.19965	0.859701	586	0	-3.9842
Insrr	20	0.052345	0.24182	0.941619	719	12	-4.0123	0.55789	0.50129	0.893438	1565	0	-4.0123
Nkain1	20	0.052347	0.24182	0.941619	720	13	-4.0575	0.85891	0.81057	0.955301	2425	0	-4.0575
Csf1	20	0.052403	0.24183	0.941619	721	12	-3.9387	0.22074	0.20849	0.859701	618	0	-3.9387
Lrp4	20	0.052554	0.24282	0.941619	722	9	-3.6946	0.62625	0.55119	0.893599	1750	0	-3.6946
Qrfpr	20	0.05293	0.24437	0.941619	723	11	-4.1937	0.89543	0.85962	0.969328	2537	0	-4.1937
Olfr168	20	0.053101	0.24468	0.941619	724	12	-4.1463	0.71961	0.6518	0.921069	2011	0	-4.1463
Enpp6	20	0.053294	0.24591	0.941619	725	10	-4.0035	0.95272	0.93571	0.987576	2706	0	-4.0035
Olfr829	20	0.053513	0.24665	0.941619	726	10	-3.869	0.17019	0.16034	0.859701	490	0	-3.869
Cd5	20	0.05361	0.24669	0.941619	727	8	-3.422	0.85891	0.81057	0.955301	2430	0	-3.422
Il6ra	18	0.053656	0.23441	0.941619	728	12	-4.2665	0.59543	0.52534	0.893438	1660	0	-4.2665
Tspan5	20	0.054101	0.24834	0.941619	729	14	-4.1896	0.9594	0.94363	0.988596	2727	0	-4.1896
Antxr1	20	0.054306	0.24873	0.941619	730	11	-4.001	0.56322	0.50348	0.893438	1583	0	-4.001
Pecam1	20	0.054374	0.24897	0.941619	731	11	-4.1322	0.40286	0.35196	0.859701	1148	0	-4.1322
H2-T3	19	0.05452	0.23883	0.941619	732	11	-4.2652	0.273	0.26436	0.859701	771	0	-4.2652
Gjb2	20	0.054613	0.24955	0.941619	733	12	-3.9874	0.65127	0.57155	0.893599	1824	0	-3.9874
Slc4a7	20	0.054714	0.25006	0.941619	734	10	-3.6811	0.6059	0.53009	0.893438	1686	0	-3.6811
Olfr1463	20	0.054819	0.25009	0.941619	735	9	-3.8015	0.30301	0.28716	0.859701	848	0	-3.8015
Olfr688	16	0.05488	0.22553	0.941619	736	10	-4.2038	0.2593	0.24469	0.859701	741	0	-4.2038
