id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Slc26a4	20	0.14647	0.48603	0.992189	1370	12	-4.1246	0.036104	0.039129	0.873617	98	0	-4.1246
Avpr2	20	0.14647	0.48603	0.992189	1371	12	-4.1111	0.9641	0.95062	0.992009	2735	0	-4.1111
Slc2a7	20	0.14649	0.48627	0.992189	1372	11	-4.1469	0.37709	0.34388	0.882295	1077	0	-4.1469
Raet1d	18	0.14661	0.47268	0.992189	1373	9	-3.9788	0.36486	0.32529	0.882295	1039	0	-3.9788
Hcar2	20	0.14693	0.48656	0.992189	1374	8	-3.5317	0.23298	0.23434	0.882295	654	0	-3.5317
Tacstd2	20	0.14693	0.48656	0.992189	1375	6	-3.2908	0.30865	0.29751	0.882295	870	0	-3.2908
Susd1	20	0.14694	0.48673	0.992189	1376	10	-3.9616	0.51382	0.45342	0.89833	1442	0	-3.9616
Klrb1f	20	0.14696	0.48693	0.992189	1377	7	-3.7218	0.36791	0.33565	0.882295	1045	0	-3.7218
Slc3a2	20	0.14699	0.48719	0.992189	1378	11	-4.0266	0.67514	0.60642	0.910668	1883	0	-4.0266
Frrs1	20	0.14762	0.48868	0.992189	1379	9	-3.8464	0.38614	0.34804	0.882295	1110	0	-3.8464
Gprc6a	18	0.14765	0.47376	0.992189	1380	10	-4.0914	0.8932	0.86117	0.973581	2529	0	-4.0914
Olfr305	20	0.14771	0.48875	0.992189	1381	9	-3.7831	0.40682	0.35987	0.882295	1160	0	-3.7831
Olfr286	20	0.14771	0.48875	0.992189	1382	9	-3.6793	0.5237	0.47011	0.90617	1462	0	-3.6793
Ggt7	20	0.14799	0.48933	0.992189	1383	7	-3.6827	0.02934	0.035296	0.873617	85	0	-3.6827
Stab1	20	0.14813	0.48953	0.992189	1384	11	-4.1239	0.85603	0.81196	0.963694	2409	0	-4.1239
Cd1d2	16	0.14832	0.45935	0.989898	1385	6	-3.7586	0.34151	0.30042	0.882295	991	0	-3.7586
Adora3	20	0.14838	0.48971	0.992189	1386	12	-4.0441	0.86489	0.82523	0.968591	2434	0	-4.0441
Pcdhga1	14	0.14884	0.45601	0.989898	1387	5	-3.6469	0.91144	0.88686	0.977873	2581	0	-3.6469
Adam28	20	0.14885	0.49091	0.992189	1388	9	-3.7467	0.23298	0.23434	0.882295	651	0	-3.7467
Lrrn4	20	0.14885	0.49091	0.992189	1389	9	-3.8172	0.2525	0.2543	0.882295	708	0	-3.8172
Abca2	20	0.14896	0.49118	0.992189	1390	9	-3.7881	0.51382	0.45342	0.89833	1435	0	-3.7881
Olfr1098	20	0.14976	0.49202	0.992189	1391	5	-3.2481	0.44431	0.39669	0.884347	1270	0	-3.2481
Csf2ra	20	0.14994	0.49246	0.992189	1392	11	-4.0334	0.27291	0.27495	0.882295	769	0	-4.0334
Fgfr3	20	0.1502	0.49279	0.992189	1393	10	-3.9445	0.12345	0.12397	0.882295	352	0	-3.9445
Slc17a1	20	0.15026	0.49321	0.992189	1394	11	-4.0954	0.44431	0.39669	0.884347	1261	0	-4.0954
Izumo3	20	0.15026	0.49321	0.992189	1395	11	-4.114	0.90876	0.87873	0.975309	2576	0	-4.114
Slamf9	20	0.1506	0.49414	0.992189	1396	11	-4.0499	0.55758	0.50558	0.90617	1561	0	-4.0499
Dagla	20	0.1506	0.49414	0.992189	1397	12	-4.1455	0.82154	0.77817	0.960285	2312	0	-4.1455
Olfr39	20	0.15087	0.49441	0.992189	1398	12	-3.9916	0.81025	0.75995	0.953968	2273	0	-3.9916
Gpr183	20	0.15087	0.49441	0.992189	1399	11	-3.9862	0.58494	0.52713	0.90617	1635	0	-3.9862
Fam174b	20	0.1509	0.4945	0.992189	1400	10	-3.6127	0.2525	0.2543	0.882295	714	0	-3.6127
Slc22a16	19	0.1514	0.48782	0.992189	1401	10	-3.9849	0.77703	0.72177	0.940601	2181	0	-3.9849
Ros1	20	0.15178	0.49595	0.992189	1402	12	-4.13	0.11416	0.10603	0.882295	323	0	-4.13
Spns3	18	0.15188	0.48206	0.992189	1403	8	-3.7143	0.50296	0.45381	0.89833	1399	0	-3.7143
Tyr	20	0.15237	0.49659	0.992189	1404	11	-4.0809	0.62106	0.55482	0.90617	1737	0	-4.0809
Prss21	20	0.15238	0.49667	0.992189	1405	11	-4.1206	0.46193	0.40528	0.888268	1305	0	-4.1206
Dsg1b	19	0.15266	0.49017	0.992189	1406	9	-3.7255	0.17157	0.17373	0.882295	476	0	-3.7255
Htr3b	20	0.15295	0.49779	0.992189	1407	7	-3.5005	0.31911	0.30329	0.882295	909	0	-3.5005
H2-M10.1	20	0.15295	0.49779	0.992189	1408	8	-3.4715	0.11416	0.10603	0.882295	338	0	-3.4715
Itgb6	19	0.15305	0.4907	0.992189	1409	12	-4.0705	0.956	0.94079	0.992009	2704	0	-4.0705
Cnnm2	19	0.15316	0.49214	0.992189	1410	6	-3.4645	0.5819	0.51501	0.90617	1631	0	-3.4645
Tspan3	19	0.15355	0.49293	0.992189	1411	10	-3.886	0.28596	0.2785	0.882295	802	0	-3.886
Slc7a6	20	0.15409	0.50048	0.992189	1412	10	-3.8298	0.91172	0.88166	0.975909	2587	0	-3.8298
Olfr493	20	0.15409	0.50048	0.992189	1413	9	-3.7078	0.88913	0.85574	0.973581	2511	0	-3.7078
Slc28a3	20	0.1544	0.50119	0.992189	1414	12	-4.0999	0.008444	0.011912	0.854381	24	0	-4.0999
Cpd	20	0.1544	0.50119	0.992189	1415	12	-4.0071	0.22414	0.22158	0.882295	630	0	-4.0071
Abcc5	20	0.1544	0.50119	0.992189	1416	12	-4.1114	0.34126	0.31717	0.882295	990	0	-4.1114
Eda	20	0.15445	0.50158	0.992189	1417	11	-3.9771	0.73456	0.67065	0.929375	2054	0	-3.9771
Nrros	20	0.15447	0.50158	0.992189	1418	8	-3.7295	0.83494	0.79411	0.961935	2351	0	-3.7295
Olfr318	20	0.15447	0.50158	0.992189	1419	10	-3.7909	0.73456	0.67065	0.929375	2063	0	-3.7909
Cntnap4	20	0.15454	0.5017	0.992189	1420	12	-4.0779	0.77066	0.71122	0.940132	2163	0	-4.0779
Olfr2	19	0.15456	0.49433	0.992189	1421	8	-3.6275	0.0089635	0.011205	0.854381	25	0	-3.6275
Rtn4rl2	20	0.15467	0.50199	0.992189	1422	9	-3.6941	0.23298	0.23434	0.882295	657	0	-3.6941
Olfr488	20	0.15529	0.50259	0.992189	1423	9	-3.4486	0.55758	0.50558	0.90617	1551	0	-3.4486
Ptgir	20	0.15537	0.50287	0.992189	1424	11	-4.1071	0.43424	0.38797	0.882295	1236	0	-4.1071
Gabre	20	0.15541	0.50309	0.992189	1425	9	-3.5843	0.92746	0.90256	0.981547	2629	0	-3.5843
Il13ra2	20	0.15552	0.50338	0.992189	1426	8	-3.5446	0.16516	0.16393	0.882295	467	0	-3.5446
Olfr1153	20	0.15585	0.5036	0.992189	1427	8	-3.4263	0.30865	0.29751	0.882295	865	0	-3.4263
Olfr24	20	0.15585	0.5036	0.992189	1428	12	-3.9614	0.75227	0.68838	0.930045	2109	0	-3.9614
Kcns1	18	0.15624	0.49058	0.992189	1429	9	-3.9743	0.74155	0.68539	0.930045	2084	0	-3.9743
Olfr1416	20	0.15663	0.50437	0.992189	1430	10	-3.8089	0.37709	0.34388	0.882295	1085	0	-3.8089
Ghsr	20	0.1567	0.50441	0.992189	1431	11	-4.0609	0.73993	0.67671	0.929375	2072	0	-4.0609
Cd93	20	0.15678	0.50468	0.992189	1432	11	-3.9573	0.37709	0.34388	0.882295	1081	0	-3.9573
Tcirg1	20	0.15678	0.50468	0.992189	1433	12	-3.9633	0.67514	0.60642	0.910668	1887	0	-3.9633
Adra2c	16	0.15684	0.47658	0.992189	1434	8	-3.9115	0.047325	0.044144	0.873617	135	0	-3.9115
Acvr1b	20	0.157	0.50475	0.992189	1435	10	-3.8672	0.5237	0.47011	0.90617	1478	0	-3.8672
Pcsk5	20	0.15705	0.50517	0.992189	1436	12	-3.9877	0.95132	0.93525	0.992009	2692	0	-3.9877
Kremen2	20	0.15705	0.50517	0.992189	1437	12	-4.0225	0.5237	0.47011	0.90617	1461	0	-4.0225
Fcgr2b	20	0.15756	0.50579	0.992189	1438	11	-3.9653	0.57473	0.51603	0.90617	1611	0	-3.9653
Lpl	20	0.15756	0.50579	0.992189	1439	10	-3.9504	0.24248	0.24525	0.882295	677	0	-3.9504
Npffr2	20	0.15785	0.50579	0.992189	1440	7	-3.4895	0.35004	0.32151	0.882295	998	0	-3.4895
Casd1	20	0.15842	0.50704	0.993227	1441	9	-3.8546	0.51382	0.45342	0.89833	1434	0	-3.8546
Olfr1199	20	0.1585	0.50755	0.993444	1442	12	-3.9591	0.94577	0.92661	0.987783	2680	0	-3.9591
Cd300lg	19	0.1587	0.5015	0.992189	1443	12	-4.0519	0.77221	0.7154	0.940601	2169	0	-4.0519
Grm8	20	0.15926	0.50819	0.993444	1444	11	-3.8814	0.26315	0.26602	0.882295	743	0	-3.8814
Vmn1r225	17	0.15967	0.49194	0.992189	1445	9	-3.8958	0.024994	0.030709	0.873617	72	0	-3.8958
Gria2	20	0.15974	0.50946	0.994229	1446	12	-4.0968	0.91396	0.88457	0.977873	2590	0	-4.0968
Slco2b1	20	0.15997	0.50989	0.994229	1447	7	-3.5525	0.11416	0.10603	0.882295	319	0	-3.5525
Slc19a2	20	0.16018	0.51012	0.994229	1448	12	-4.0999	0.12345	0.12397	0.882295	353	0	-4.0999
Vmn1r71	20	0.16035	0.51033	0.994229	1449	8	-3.6613	0.31911	0.30329	0.882295	888	0	-3.6613
Olfr152	20	0.16044	0.51075	0.994372	1450	11	-3.9582	0.41766	0.36762	0.882295	1181	0	-3.9582
Olfr412	20	0.16053	0.51157	0.995275	1451	12	-4.0775	0.61325	0.54262	0.90617	1707	0	-4.0775
Cd70	18	0.16081	0.49807	0.992189	1452	8	-3.7758	0.86609	0.82948	0.970125	2438	0	-3.7758
Ramp3	19	0.16094	0.50534	0.992189	1453	9	-3.8623	0.53917	0.4889	0.90617	1504	0	-3.8623
Gpr155	17	0.16098	0.49423	0.992189	1454	8	-3.6748	0.36846	0.32264	0.882295	1059	0	-3.6748
Slc17a5	20	0.16126	0.5131	0.997355	1455	8	-3.4681	0.5401	0.48865	0.90617	1507	0	-3.4681
Olfr1095	19	0.16149	0.50581	0.992189	1456	10	-3.8677	0.77221	0.7154	0.940601	2170	0	-3.8677
Pcdhb9	19	0.16149	0.50581	0.992189	1457	12	-4.0974	0.76703	0.71184	0.940132	2151	0	-4.0974
Olfr1045	20	0.16196	0.51435	0.997355	1458	11	-3.8945	0.75933	0.69314	0.930045	2133	0	-3.8945
Olfr211	18	0.16234	0.50094	0.992189	1459	9	-3.9001	0.41069	0.36507	0.882295	1165	0	-3.9001
Slco1b2	20	0.16272	0.5154	0.997355	1460	7	-3.3741	0.021879	0.023608	0.873617	60	0	-3.3741
Clec2h	16	0.16288	0.48877	0.992189	1461	8	-3.9268	0.87434	0.83967	0.971189	2458	0	-3.9268
Olfr13	20	0.16299	0.51561	0.997355	1462	11	-3.9673	0.63738	0.56966	0.90617	1761	0	-3.9673
Antxr2	20	0.16344	0.5165	0.997355	1463	6	-3.6306	0.22414	0.22158	0.882295	620	0	-3.6306
Olfr695	18	0.16359	0.50361	0.992189	1464	10	-4.1094	0.63022	0.55915	0.90617	1751	0	-4.1094
Chrm1	20	0.16392	0.51704	0.997355	1465	11	-3.9954	0.92214	0.89518	0.97874	2612	0	-3.9954
Gpr162	18	0.16396	0.5038	0.992189	1466	9	-3.8216	0.37502	0.3303	0.882295	1067	0	-3.8216
Gpr37l1	18	0.16396	0.5038	0.992189	1467	8	-3.8115	0.43507	0.37919	0.882295	1248	0	-3.8115
Plppr5	20	0.16432	0.51725	0.997355	1468	8	-3.4198	0.78422	0.72858	0.941902	2214	0	-3.4198
Il1rl2	20	0.16435	0.51727	0.997355	1469	10	-3.8787	0.63738	0.56966	0.90617	1769	0	-3.8787
Olfr1293-ps	20	0.16448	0.51729	0.997355	1470	9	-3.6827	0.43424	0.38797	0.882295	1226	0	-3.6827
Psg22	20	0.16488	0.51749	0.997355	1471	6	-3.7053	0.5237	0.47011	0.90617	1464	0	-3.7053
S1pr4	20	0.16491	0.51761	0.997355	1472	9	-3.7509	0.38614	0.34804	0.882295	1103	0	-3.7509
Serinc1	18	0.16575	0.50686	0.993227	1473	7	-3.7816	0.42015	0.37105	0.882295	1196	0	-3.7816
Olfr933	20	0.16583	0.51971	0.998937	1474	8	-3.3834	0.28073	0.2781	0.882295	794	0	-3.3834
Sele	19	0.16651	0.51529	0.997355	1475	10	-3.9497	0.57437	0.51304	0.90617	1606	0	-3.9497
Ncmap	18	0.16685	0.50789	0.993444	1476	8	-3.7127	0.74155	0.68539	0.930045	2081	0	-3.7127
Slc22a14	20	0.16786	0.52283	0.998937	1477	11	-3.939	0.23298	0.23434	0.882295	660	0	-3.939
Catsperd	20	0.16786	0.52283	0.998937	1478	9	-3.5499	0.95132	0.93525	0.992009	2690	0	-3.5499
Olfr1255	20	0.16804	0.52319	0.998937	1479	11	-3.9243	0.83904	0.79725	0.961935	2360	0	-3.9243
Mfsd6l	19	0.16821	0.51787	0.997355	1480	9	-3.7732	0.19632	0.19723	0.882295	546	0	-3.7732
Cd82	18	0.16824	0.50932	0.994229	1481	9	-3.907	0.2635	0.25913	0.882295	751	0	-3.907
Slc39a8	20	0.16923	0.52488	0.998937	1482	11	-4.0985	0.68814	0.61532	0.910668	1927	0	-4.0985
Lypd3	20	0.16993	0.52565	0.998937	1483	11	-4.0351	0.99246	0.98782	0.995964	2834	0	-4.0351
Olfr147	20	0.17001	0.52571	0.998937	1484	9	-3.7603	0.14848	0.15732	0.882295	424	0	-3.7603
Ccr2	20	0.17048	0.52673	0.998937	1485	8	-3.7158	0.63738	0.56966	0.90617	1766	0	-3.7158
Fzd5	20	0.17077	0.52684	0.998937	1486	8	-3.7172	0.67514	0.60642	0.910668	1877	0	-3.7172
Osmr	18	0.17092	0.5144	0.997355	1487	8	-3.7851	0.30399	0.28423	0.882295	853	0	-3.7851
Epha5	20	0.17094	0.52763	0.998937	1488	12	-4.0363	0.95819	0.94309	0.992009	2714	0	-4.0363
Olfr169	18	0.17117	0.51506	0.997355	1489	8	-3.5493	0.63022	0.55915	0.90617	1749	0	-3.5493
Slc14a1	20	0.17122	0.5282	0.998937	1490	12	-4.0756	0.5237	0.47011	0.90617	1463	0	-4.0756
Slc43a2	20	0.17147	0.52865	0.998937	1491	10	-4.0207	0.59308	0.53007	0.90617	1658	0	-4.0207
H13	20	0.17176	0.52905	0.998937	1492	10	-3.9482	0.24248	0.24525	0.882295	686	0	-3.9482
Cacna1c	20	0.17199	0.52922	0.998937	1493	9	-3.7913	0.59308	0.53007	0.90617	1653	0	-3.7913
Olfr1079	20	0.17245	0.52922	0.998937	1494	7	-3.7203	0.15728	0.16058	0.882295	451	0	-3.7203
Atp1a3	20	0.17255	0.52922	0.998937	1495	10	-3.9006	0.86055	0.81891	0.965955	2423	0	-3.9006
Nipal1	20	0.17295	0.52994	0.998937	1496	10	-3.6901	0.14103	0.15041	0.882295	390	0	-3.6901
Tacr3	20	0.17322	0.53044	0.998937	1497	10	-4.0077	0.91172	0.88166	0.975909	2585	0	-4.0077
Olfr91	20	0.17376	0.53075	0.998937	1498	11	-4.0363	0.093188	0.08798	0.879609	270	0	-4.0363
Olfr568	20	0.17381	0.53087	0.998937	1499	11	-4.0016	0.21547	0.21177	0.882295	603	0	-4.0016
Gpr152	19	0.17387	0.53076	0.998937	1500	11	-4.1193	0.92684	0.90593	0.983421	2623	0	-4.1193
Il12rb1	20	0.17398	0.53133	0.998937	1501	11	-3.9295	0.3961	0.35467	0.882295	1131	0	-3.9295
Scn3a	20	0.17408	0.53153	0.998937	1502	6	-3.2777	0.17199	0.16919	0.882295	488	0	-3.2777
Olfr1229	19	0.17408	0.5311	0.998937	1503	10	-3.9623	0.25181	0.25589	0.882295	698	0	-3.9623
Psen1	20	0.17414	0.53185	0.998937	1504	12	-4.0688	0.86055	0.81891	0.965955	2420	0	-4.0688
Tenm3	18	0.17423	0.51919	0.998937	1505	7	-3.5101	0.37502	0.3303	0.882295	1063	0	-3.5101
Tas1r2	20	0.17435	0.53217	0.998937	1506	9	-3.7016	0.2525	0.2543	0.882295	699	0	-3.7016
Slc16a5	20	0.17459	0.5323	0.998937	1507	6	-3.4714	0.50452	0.4411	0.894091	1417	0	-3.4714
Opcml	20	0.17463	0.53252	0.998937	1508	10	-3.7343	0.18919	0.19239	0.882295	532	0	-3.7343
F2r	20	0.17463	0.53267	0.998937	1509	9	-3.5877	0.17974	0.18093	0.882295	507	0	-3.5877
Tas2r105	19	0.17487	0.53231	0.998937	1510	8	-3.6592	0.42775	0.38186	0.882295	1216	0	-3.6592
Acvrl1	20	0.17529	0.53355	0.998937	1511	9	-3.774	0.60714	0.53684	0.90617	1685	0	-3.774
Olfr829	20	0.17529	0.53355	0.998937	1512	9	-3.8168	0.0074542	0.011912	0.854381	21	0	-3.8168
Prrt3	19	0.17547	0.53355	0.998937	1513	8	-3.5703	0.69695	0.63674	0.922816	1945	0	-3.5703
Slc4a4	20	0.17549	0.53372	0.998937	1514	9	-3.7874	0.2525	0.2543	0.882295	718	0	-3.7874
Slc2a9	18	0.17613	0.52326	0.998937	1515	10	-3.927	0.13468	0.14375	0.882295	381	0	-3.927
Lepr	19	0.17621	0.53518	0.999096	1516	12	-4.0293	0.41105	0.36466	0.882295	1166	0	-4.0293
Gpc1	19	0.17662	0.5359	0.999096	1517	9	-3.7917	0.14161	0.15062	0.882295	403	0	-3.7917
Olfr96	18	0.17677	0.52393	0.998937	1518	7	-3.7786	0.3853	0.33763	0.882295	1098	0	-3.7786
Olfr1058	20	0.17709	0.53548	0.999096	1519	12	-4.0273	0.14103	0.15041	0.882295	391	0	-4.0273
Clec4g	20	0.17709	0.53548	0.999096	1520	12	-4.0398	0.99436	0.99045	0.996725	2840	0	-4.0398
1700017D01Rik	20	0.17709	0.53548	0.999096	1521	12	-4.0327	0.46981	0.41146	0.891333	1312	0	-4.0327
Psg29	20	0.17727	0.53587	0.999096	1522	9	-3.743	0.036104	0.039129	0.873617	97	0	-3.743
Slc17a7	20	0.17802	0.53774	1.0	1523	11	-4.002	0.79396	0.73839	0.946427	2229	0	-4.002
Sema5a	20	0.17807	0.53846	1.0	1524	9	-3.815	0.069572	0.065744	0.879609	205	0	-3.815
Flt3	20	0.1781	0.53895	1.0	1525	12	-4.116	0.99436	0.99045	0.996725	2838	0	-4.116
Chrna6	19	0.17829	0.53873	1.0	1526	10	-3.886	0.53917	0.4889	0.90617	1503	0	-3.886
Thy1	20	0.1787	0.53974	1.0	1527	9	-3.7207	0.10193	0.093562	0.879609	287	0	-3.7207
Cd200r1	18	0.17893	0.52858	0.998937	1528	8	-3.7556	0.98906	0.98201	0.995399	2819	0	-3.7556
Scarf1	20	0.17923	0.54028	1.0	1529	9	-3.5453	0.60714	0.53684	0.90617	1689	0	-3.5453
Sema6a	20	0.17988	0.54171	1.0	1530	7	-3.593	0.7154	0.65321	0.929375	1998	0	-3.593
Olfr1434	18	0.17998	0.52919	0.998937	1531	7	-3.816	0.21236	0.21398	0.882295	588	0	-3.816
Gper1	20	0.18007	0.54189	1.0	1532	9	-3.6831	0.68019	0.61042	0.910668	1895	0	-3.6831
Ly6e	20	0.18035	0.54256	1.0	1533	10	-3.8785	0.49523	0.43411	0.893868	1387	0	-3.8785
Slc2a8	20	0.18035	0.54256	1.0	1534	11	-3.9706	0.14103	0.15041	0.882295	386	0	-3.9706
Amhr2	20	0.18038	0.54276	1.0	1535	11	-4.0503	0.43424	0.38797	0.882295	1232	0	-4.0503
Olfr689	18	0.18041	0.52974	0.998937	1536	9	-4.0303	0.1962	0.19371	0.882295	540	0	-4.0303
Slc5a2	20	0.18042	0.54354	1.0	1537	10	-3.8438	0.69868	0.6257	0.911911	1952	0	-3.8438
Slc45a2	20	0.18042	0.54354	1.0	1538	9	-3.6967	0.37709	0.34388	0.882295	1075	0	-3.6967
Olfr813	20	0.18042	0.54354	1.0	1539	9	-3.6745	0.14103	0.15041	0.882295	385	0	-3.6745
Btc	17	0.18056	0.53042	0.998937	1540	6	-3.5066	0.67613	0.61256	0.910668	1889	0	-3.5066
Olfr994	18	0.18068	0.53053	0.998937	1541	7	-3.7712	0.80678	0.76363	0.956372	2272	0	-3.7712
Slc36a1	20	0.18107	0.54401	1.0	1542	11	-4.0398	0.0058023	0.0038714	0.650844	17	0	-4.0398
Gm9573	19	0.18107	0.54402	1.0	1543	10	-3.948	0.42775	0.38186	0.882295	1218	0	-3.948
5330417C22Rik	19	0.18213	0.54499	1.0	1544	9	-3.7965	0.92684	0.90593	0.983421	2624	0	-3.7965
Cd180	20	0.18239	0.54595	1.0	1545	9	-3.7249	0.77762	0.72273	0.940601	2190	0	-3.7249
Lrrn2	20	0.18253	0.54618	1.0	1546	12	-3.9075	0.73993	0.67671	0.929375	2074	0	-3.9075
Mrgpra6	20	0.1826	0.54639	1.0	1547	11	-4.0727	0.5401	0.48865	0.90617	1515	0	-4.0727
Olfr876	20	0.18268	0.54678	1.0	1548	7	-3.7832	0.67514	0.60642	0.910668	1884	0	-3.7832
Olfr518	20	0.18277	0.54712	1.0	1549	11	-4.0236	0.59308	0.53007	0.90617	1652	0	-4.0236
Mrgpra2a	8	0.18294	0.45594	0.989898	1550	3	-3.6874	0.21957	0.1873	0.882295	611	0	-3.6874
Cd274	18	0.18298	0.53655	0.999645	1551	9	-3.7065	0.66892	0.60238	0.910668	1864	0	-3.7065
Dct	18	0.18318	0.53691	0.999665	1552	11	-4.0162	0.49478	0.44552	0.89833	1362	0	-4.0162
Slc12a4	20	0.18432	0.54787	1.0	1553	9	-3.6351	0.021879	0.023608	0.873617	56	0	-3.6351
Olfr16	20	0.18441	0.54787	1.0	1554	6	-3.5513	0.24248	0.24525	0.882295	680	0	-3.5513
Olfr726	18	0.1845	0.53887	1.0	1555	9	-3.7965	0.91062	0.88437	0.977873	2580	0	-3.7965
Olfr585	20	0.18455	0.54804	1.0	1556	12	-3.9419	0.080685	0.078752	0.879609	235	0	-3.9419
Olfr316	20	0.18483	0.54902	1.0	1557	10	-3.7486	0.90042	0.86916	0.975309	2544	0	-3.7486
Adam18	20	0.18483	0.54902	1.0	1558	10	-3.8428	0.56878	0.51189	0.90617	1592	0	-3.8428
Adora2b	20	0.18487	0.54916	1.0	1559	11	-3.9672	0.64665	0.57499	0.90617	1794	0	-3.9672
Tmem132b	20	0.18564	0.5504	1.0	1560	11	-3.9956	0.35004	0.32151	0.882295	1003	0	-3.9956
Gm5868	18	0.18576	0.54131	1.0	1561	8	-3.6488	0.35544	0.31898	0.882295	1016	0	-3.6488
Ntng1	20	0.18589	0.5509	1.0	1562	11	-3.9201	0.63738	0.56966	0.90617	1760	0	-3.9201
Sort1	20	0.18589	0.5509	1.0	1563	7	-3.2805	0.0067937	0.00789	0.854381	19	0	-3.2805
Musk	20	0.18592	0.5509	1.0	1564	11	-3.9019	0.26315	0.26602	0.882295	742	0	-3.9019
Il17ra	19	0.18672	0.55351	1.0	1565	9	-3.7467	0.43744	0.38805	0.882295	1250	0	-3.7467
Bace1	20	0.18701	0.55198	1.0	1566	8	-3.7756	0.016329	0.015841	0.854381	46	0	-3.7756
Abca13	20	0.18756	0.55279	1.0	1567	11	-3.9055	0.2525	0.2543	0.882295	712	0	-3.9055
Tlr4	20	0.18763	0.55289	1.0	1568	7	-3.1855	0.086499	0.082334	0.879609	244	0	-3.1855
Cx3cr1	20	0.18765	0.55303	1.0	1569	11	-3.9833	0.12871	0.13655	0.882295	363	0	-3.9833
Cd46	19	0.18768	0.55494	1.0	1570	8	-3.5291	0.45272	0.39616	0.884347	1281	0	-3.5291
Tm4sf5	20	0.18919	0.5547	1.0	1571	9	-3.7022	0.6554	0.58118	0.90617	1824	0	-3.7022
Malrd1	18	0.18924	0.54607	1.0	1572	9	-3.7262	0.41069	0.36507	0.882295	1164	0	-3.7262
Pmel	20	0.18924	0.55509	1.0	1573	12	-4.0277	0.37709	0.34388	0.882295	1074	0	-4.0277
Nphs1	20	0.18924	0.55509	1.0	1574	12	-4.0208	0.49523	0.43411	0.893868	1383	0	-4.0208
Olfr1214	20	0.18926	0.55544	1.0	1575	10	-3.9444	0.30865	0.29751	0.882295	862	0	-3.9444
Celsr2	20	0.18974	0.55704	1.0	1576	9	-3.5905	0.55758	0.50558	0.90617	1572	0	-3.5905
P2rx2	18	0.1901	0.54885	1.0	1577	8	-3.7942	0.64157	0.5735	0.90617	1784	0	-3.7942
Cadm2	20	0.19028	0.55765	1.0	1578	10	-3.8927	0.46193	0.40528	0.888268	1297	0	-3.8927
Rhcg	19	0.19059	0.5594	1.0	1579	10	-3.9703	0.80548	0.76242	0.955285	2269	0	-3.9703
Il7r	20	0.19085	0.5587	1.0	1580	6	-3.4797	0.67514	0.60642	0.910668	1870	0	-3.4797
Cspg4	20	0.19127	0.5591	1.0	1581	12	-4.0342	0.98745	0.98055	0.995178	2811	0	-4.0342
Tas2r118	20	0.19137	0.55985	1.0	1582	8	-3.6432	0.2525	0.2543	0.882295	700	0	-3.6432
Gpr139	20	0.1923	0.56067	1.0	1583	9	-3.2577	0.40682	0.35987	0.882295	1153	0	-3.2577
Gpr31b	7	0.19242	0.45074	0.989898	1584	3	-3.545	0.85406	0.8226	0.968591	2404	0	-3.545
Gabrp	18	0.19243	0.55198	1.0	1585	11	-4.0251	0.77042	0.7148	0.940601	2155	0	-4.0251
Cd80	20	0.19245	0.56085	1.0	1586	8	-3.7053	0.75933	0.69314	0.930045	2135	0	-3.7053
H2-M10.5	20	0.1925	0.56107	1.0	1587	12	-4.0027	0.31911	0.30329	0.882295	911	0	-4.0027
Olfr646	20	0.1925	0.56107	1.0	1588	12	-3.9413	0.17199	0.16919	0.882295	480	0	-3.9413
Slc36a2	20	0.1925	0.56107	1.0	1589	12	-4.0205	0.63738	0.56966	0.90617	1773	0	-4.0205
Agtr2	20	0.19281	0.56131	1.0	1590	10	-3.9129	0.021879	0.023608	0.873617	65	0	-3.9129
Olfr1252	20	0.19281	0.56131	1.0	1591	10	-3.9711	0.10193	0.093562	0.879609	303	0	-3.9711
Cldn18	20	0.19283	0.56138	1.0	1592	11	-4.0887	0.88005	0.84407	0.971189	2479	0	-4.0887
Adcyap1r1	20	0.19283	0.56138	1.0	1593	11	-4.0791	0.75227	0.68838	0.930045	2104	0	-4.0791
Gpr143	20	0.19295	0.5616	1.0	1594	10	-3.9231	0.9723	0.96144	0.993417	2763	0	-3.9231
Asic1	20	0.19316	0.56212	1.0	1595	10	-3.9706	0.35914	0.32587	0.882295	1027	0	-3.9706
Slitrk1	20	0.19316	0.56212	1.0	1596	12	-4.0131	0.78422	0.72858	0.941902	2212	0	-4.0131
Slc1a3	20	0.19316	0.56212	1.0	1597	11	-3.9877	0.21547	0.21177	0.882295	608	0	-3.9877
Olfr1054	20	0.19401	0.56418	1.0	1598	8	-3.4002	0.045532	0.042963	0.873617	133	0	-3.4002
Olfr1077-ps1	20	0.19449	0.56418	1.0	1599	10	-3.6837	0.61325	0.54262	0.90617	1705	0	-3.6837
Art3	18	0.19467	0.55493	1.0	1600	11	-4.0055	0.29243	0.27775	0.882295	822	0	-4.0055
Tpbgl	19	0.19512	0.56705	1.0	1601	8	-3.7855	0.26123	0.26453	0.882295	731	0	-3.7855
Tnfrsf23	20	0.19514	0.56568	1.0	1602	11	-4.0953	0.61325	0.54262	0.90617	1708	0	-4.0953
