,sgRNA,gene,z_scored_sgRNA_lfc
38634,Vienna_PTN_3-Vienna_PTN_6,PTN,-7.283721273620342
38635,Vienna_PTOV1_1-Vienna_PTOV1_4,PTOV1,-2.65308456834381
38636,Vienna_PTOV1_2-Vienna_PTOV1_5,PTOV1,-2.8926151215089573
38637,Vienna_PTOV1_3-Vienna_PTOV1_6,PTOV1,-1.1399076559205148
38638,Vienna_PTP4A1_1-Vienna_PTP4A1_4,PTP4A1,-2.3040564043588856
38639,Vienna_PTP4A1_2-Vienna_PTP4A1_5,PTP4A1,-1.983247557640107
38640,Vienna_PTP4A1_3-Vienna_PTP4A1_6,PTP4A1,-2.6514786677858475
38641,Vienna_PTP4A2_1-Vienna_PTP4A2_4,PTP4A2,-5.740973335360615
38642,Vienna_PTP4A2_2-Vienna_PTP4A2_5,PTP4A2,-1.9550521621871098
38643,Vienna_PTP4A2_3-Vienna_PTP4A2_6,PTP4A2,-3.203390849120201
38644,Vienna_PTP4A3_1-Vienna_PTP4A3_4,PTP4A3,-1.9991105899279857
38645,Vienna_PTP4A3_2-Vienna_PTP4A3_5,PTP4A3,-1.4661964727957382
38646,Vienna_PTP4A3_3-Vienna_PTP4A3_6,PTP4A3,-1.859535596555183
38647,Vienna_PTPDC1_1-Vienna_PTPDC1_4,PTPDC1,-2.0486762618075804
38648,Vienna_PTPDC1_2-Vienna_PTPDC1_5,PTPDC1,-0.8751440412553025
38649,Vienna_PTPDC1_3-Vienna_PTPDC1_6,PTPDC1,-2.016544965240121
38650,Vienna_PTPMT1_1-Vienna_PTPMT1_4,PTPMT1,-9.27235613498501
38651,Vienna_PTPMT1_2-Vienna_PTPMT1_5,PTPMT1,-9.464992096533761
38652,Vienna_PTPMT1_3-Vienna_PTPMT1_6,PTPMT1,-7.817370699488001
38653,Vienna_PTPN1_1-Vienna_PTPN1_4,PTPN1,-3.1687336516431333
38654,Vienna_PTPN1_2-Vienna_PTPN1_5,PTPN1,-4.850202844075889
38655,Vienna_PTPN1_3-Vienna_PTPN1_6,PTPN1,-1.775591211294229
38656,Vienna_PTPN11_1-Vienna_PTPN11_4,PTPN11,-8.528123145655336
38657,Vienna_PTPN11_2-Vienna_PTPN11_5,PTPN11,-8.12951841386684
38658,Vienna_PTPN11_3-Vienna_PTPN11_6,PTPN11,-8.621965890436929
38659,Vienna_PTPN12_1-Vienna_PTPN12_4,PTPN12,1.385880663878271
38660,Vienna_PTPN12_2-Vienna_PTPN12_5,PTPN12,1.1224294850419212
38661,Vienna_PTPN12_3-Vienna_PTPN12_6,PTPN12,-3.0313884278403656
38662,Vienna_PTPN13_1-Vienna_PTPN13_4,PTPN13,-0.7318807134845056
38663,Vienna_PTPN13_2-Vienna_PTPN13_5,PTPN13,-0.7890011467129107
38664,Vienna_PTPN13_3-Vienna_PTPN13_6,PTPN13,-2.964166190654756
38665,Vienna_PTPN14_1-Vienna_PTPN14_4,PTPN14,-1.1323945908851694
38666,Vienna_PTPN14_2-Vienna_PTPN14_5,PTPN14,-0.5512413174825926
38667,Vienna_PTPN14_3-Vienna_PTPN14_6,PTPN14,-0.11563247297734863
38668,Vienna_PTPN18_1-Vienna_PTPN18_4,PTPN18,-2.2546138550646084
38669,Vienna_PTPN18_2-Vienna_PTPN18_5,PTPN18,-1.729583014891013
38670,Vienna_PTPN18_3-Vienna_PTPN18_6,PTPN18,-1.7572922814915426
38671,Vienna_PTPN2_1-Vienna_PTPN2_4,PTPN2,-3.1800967624681538
38672,Vienna_PTPN2_2-Vienna_PTPN2_5,PTPN2,-2.298963928187205
38673,Vienna_PTPN2_3-Vienna_PTPN2_6,PTPN2,-1.3058078051587965
38674,Vienna_PTPN20_1-Vienna_PTPN20_4,PTPN20,0.7716621025643754
38675,Vienna_PTPN20_2-Vienna_PTPN20_5,PTPN20,-2.2557862510203313
38676,Vienna_PTPN20_3-Vienna_PTPN20_6,PTPN20,-1.584657660388549
38677,Vienna_PTPN21_2-Vienna_PTPN21_5,PTPN21,-2.144272911818991
38678,Vienna_PTPN21_3-Vienna_PTPN21_6,PTPN21,-0.08311695277281797
38679,Vienna_PTPN22_1-Vienna_PTPN22_4,PTPN22,-2.3106850069156484
38680,Vienna_PTPN22_2-Vienna_PTPN22_5,PTPN22,-8.667531775841935
38681,Vienna_PTPN22_3-Vienna_PTPN22_6,PTPN22,-3.914741922181703
38682,Vienna_PTPN23_1-Vienna_PTPN23_4,PTPN23,-8.659997941975668
38683,Vienna_PTPN23_2-Vienna_PTPN23_5,PTPN23,-8.033238683054456
38684,Vienna_PTPN23_3-Vienna_PTPN23_6,PTPN23,-9.10430430663327
38685,Vienna_PTPN3_1-Vienna_PTPN3_4,PTPN3,-2.0519509857729354
38686,Vienna_PTPN3_2-Vienna_PTPN3_5,PTPN3,-2.0959717211943207
38687,Vienna_PTPN3_3-Vienna_PTPN3_6,PTPN3,-0.6894464154836281
38688,Vienna_PTPN4_1-Vienna_PTPN4_4,PTPN4,-1.1485737514349617
38689,Vienna_PTPN4_2-Vienna_PTPN4_5,PTPN4,-1.0464239324892
38690,Vienna_PTPN4_3-Vienna_PTPN4_6,PTPN4,-2.586377838083867
38691,Vienna_PTPN5_1-Vienna_PTPN5_4,PTPN5,0.2703245981562358
38692,Vienna_PTPN5_2-Vienna_PTPN5_5,PTPN5,-1.3481596159140894
38693,Vienna_PTPN5_3-Vienna_PTPN5_6,PTPN5,-0.025534558857820248
38694,Vienna_PTPN6_1-Vienna_PTPN6_4,PTPN6,-0.7369691369281292
38695,Vienna_PTPN6_2-Vienna_PTPN6_5,PTPN6,-1.92586834774646
38696,Vienna_PTPN6_3-Vienna_PTPN6_6,PTPN6,-0.5653851693272757
38697,Vienna_PTPN7_1-Vienna_PTPN7_4,PTPN7,-3.453478055361878
38698,Vienna_PTPN7_2-Vienna_PTPN7_5,PTPN7,-5.403488819646327
38699,Vienna_PTPN7_3-Vienna_PTPN7_6,PTPN7,-2.430033707479538
38700,Vienna_PTPN9_1-Vienna_PTPN9_4,PTPN9,-2.252299161711834
38701,Vienna_PTPN9_2-Vienna_PTPN9_5,PTPN9,-2.055683004958408
38702,Vienna_PTPN9_3-Vienna_PTPN9_6,PTPN9,-0.5961991197654669
38703,Vienna_PTPRA_1-Vienna_PTPRA_4,PTPRA,-3.209718706148342
38704,Vienna_PTPRA_2-Vienna_PTPRA_5,PTPRA,-1.5555305143641749
38705,Vienna_PTPRA_3-Vienna_PTPRA_6,PTPRA,-1.365614797531344
38706,Vienna_PTPRB_1-Vienna_PTPRB_4,PTPRB,-0.6578755996282647
38707,Vienna_PTPRB_2-Vienna_PTPRB_5,PTPRB,-1.3813664462867425
38708,Vienna_PTPRB_3-Vienna_PTPRB_6,PTPRB,-3.2008737829423906
38709,Vienna_PTPRC_1-Vienna_PTPRC_4,PTPRC,0.49410146947878636
38710,Vienna_PTPRC_2-Vienna_PTPRC_5,PTPRC,-0.8341359653023004
38711,Vienna_PTPRC_3-Vienna_PTPRC_6,PTPRC,-1.6843842045944122
38712,Vienna_PTPRCAP_1-Vienna_PTPRCAP_4,PTPRCAP,-1.6589307603992798
38713,Vienna_PTPRCAP_2-Vienna_PTPRCAP_5,PTPRCAP,0.6576074722842471
38714,Vienna_PTPRCAP_3-Vienna_PTPRCAP_6,PTPRCAP,-1.188538307145381
38715,Vienna_PTPRD_1-Vienna_PTPRD_4,PTPRD,-0.43035695986304995
38716,Vienna_PTPRD_2-Vienna_PTPRD_5,PTPRD,-0.6321641843641972
38717,Vienna_PTPRD_3-Vienna_PTPRD_6,PTPRD,-1.6369119546423327
38718,Vienna_PTPRE_1-Vienna_PTPRE_4,PTPRE,-4.061139411752129
38719,Vienna_PTPRE_2-Vienna_PTPRE_5,PTPRE,-2.850502034472145
38720,Vienna_PTPRE_3-Vienna_PTPRE_6,PTPRE,-0.8789562895614843
38721,Vienna_PTPRF_1-Vienna_PTPRF_4,PTPRF,-4.737935486224636
38722,Vienna_PTPRF_2-Vienna_PTPRF_5,PTPRF,-2.7802716842750885
38723,Vienna_PTPRG_1-Vienna_PTPRG_4,PTPRG,-1.904776132805433
38724,Vienna_PTPRG_2-Vienna_PTPRG_5,PTPRG,-1.2970474781259642
38725,Vienna_PTPRG_3-Vienna_PTPRG_6,PTPRG,-2.007502671411171
38726,Vienna_PTPRH_1-Vienna_PTPRH_4,PTPRH,-1.7636145724606322
38727,Vienna_PTPRH_3-Vienna_PTPRH_6,PTPRH,-1.0913089446290127
38728,Vienna_PTPRJ_1-Vienna_PTPRJ_4,PTPRJ,-1.4612933952350156
38729,Vienna_PTPRJ_2-Vienna_PTPRJ_5,PTPRJ,-0.8412067822912167
38730,Vienna_PTPRJ_3-Vienna_PTPRJ_6,PTPRJ,-2.661558237152705
38731,Vienna_PTPRK_1-Vienna_PTPRK_4,PTPRK,-0.4110372870803105
38732,Vienna_PTPRK_2-Vienna_PTPRK_5,PTPRK,-3.828396713519013
38733,Vienna_PTPRK_3-Vienna_PTPRK_6,PTPRK,-1.3424881377711162
38734,Vienna_PTPRM_1-Vienna_PTPRM_4,PTPRM,-1.8655779351526345
38735,Vienna_PTPRM_2-Vienna_PTPRM_5,PTPRM,-0.7761104070142405
38736,Vienna_PTPRM_3-Vienna_PTPRM_6,PTPRM,-0.9985804567860304
38737,Vienna_PTPRN_1-Vienna_PTPRN_4,PTPRN,-1.689224989554359
38738,Vienna_PTPRN_2-Vienna_PTPRN_5,PTPRN,-1.4393290354925754
38739,Vienna_PTPRN_3-Vienna_PTPRN_6,PTPRN,-2.9662420678168466
38740,Vienna_PTPRN2_1-Vienna_PTPRN2_4,PTPRN2,-1.4550632381804813
38741,Vienna_PTPRN2_2-Vienna_PTPRN2_5,PTPRN2,-1.5320162200302323
38742,Vienna_PTPRN2_3-Vienna_PTPRN2_6,PTPRN2,-3.2568804955882658
38743,Vienna_PTPRO_2-Vienna_PTPRO_5,PTPRO,-3.111004489329547
38744,Vienna_PTPRO_3-Vienna_PTPRO_6,PTPRO,-2.1636325576068973
38745,Vienna_PTPRQ_1-Vienna_PTPRQ_4,PTPRQ,-3.1824720920757334
38746,Vienna_PTPRQ_2-Vienna_PTPRQ_5,PTPRQ,-1.373305118983346
38747,Vienna_PTPRQ_3-Vienna_PTPRQ_6,PTPRQ,-1.6806347762952412
38748,Vienna_PTPRR_1-Vienna_PTPRR_4,PTPRR,-4.644111915825469
38749,Vienna_PTPRR_2-Vienna_PTPRR_5,PTPRR,-0.12877373692767333
38750,Vienna_PTPRR_3-Vienna_PTPRR_6,PTPRR,-1.299765085614888
38751,Vienna_PTPRS_1-Vienna_PTPRS_4,PTPRS,1.6554472394784452
38752,Vienna_PTPRS_2-Vienna_PTPRS_5,PTPRS,-1.2397097154927115
38753,Vienna_PTPRS_3-Vienna_PTPRS_6,PTPRS,-0.3507479278256295
38754,Vienna_PTPRT_1-Vienna_PTPRT_4,PTPRT,-2.0104267928127757
38755,Vienna_PTPRT_2-Vienna_PTPRT_5,PTPRT,-1.087204024659974
38756,Vienna_PTPRT_3-Vienna_PTPRT_6,PTPRT,-1.3966997834165285
38757,Vienna_PTPRU_1-Vienna_PTPRU_4,PTPRU,-1.4628680767277977
38758,Vienna_PTPRU_2-Vienna_PTPRU_5,PTPRU,-1.9720027847362338
38759,Vienna_PTPRU_3-Vienna_PTPRU_6,PTPRU,-0.4633111115829791
38760,Vienna_PTPRZ1_1-Vienna_PTPRZ1_4,PTPRZ1,-2.202638826564119
38761,Vienna_PTPRZ1_2-Vienna_PTPRZ1_5,PTPRZ1,-1.3966043279288447
38762,Vienna_PTPRZ1_3-Vienna_PTPRZ1_6,PTPRZ1,-0.9926757073561466
38763,Vienna_PTRF_1-Vienna_PTRF_4,PTRF,-2.7612575233953045
38764,Vienna_PTRF_2-Vienna_PTRF_5,PTRF,-2.973780872948667
38765,Vienna_PTRF_3-Vienna_PTRF_6,PTRF,-3.005499904074068
38766,Vienna_PTRH1_1-Vienna_PTRH1_4,PTRH1,-3.560587049702719
38767,Vienna_PTRH1_2-Vienna_PTRH1_5,PTRH1,-2.1974914469302154
38768,Vienna_PTRH1_3-Vienna_PTRH1_6,PTRH1,-2.287368692346082
38769,Vienna_PTRH2_1-Vienna_PTRH2_4,PTRH2,-4.42205633585899
38770,Vienna_PTRH2_2-Vienna_PTRH2_5,PTRH2,-2.595710085181822
38771,Vienna_PTRH2_3-Vienna_PTRH2_6,PTRH2,-1.5726904813989457
38772,Vienna_PTRHD1_1-Vienna_PTRHD1_4,PTRHD1,-0.643311832813366
38773,Vienna_PTRHD1_2-Vienna_PTRHD1_5,PTRHD1,-2.698333531997711
38774,Vienna_PTRHD1_3-Vienna_PTRHD1_6,PTRHD1,-1.271639904945443
38775,Vienna_PTS_1-Vienna_PTS_4,PTS,-1.5028559826329446
38776,Vienna_PTS_2-Vienna_PTS_5,PTS,-1.1860758482897056
38777,Vienna_PTTG1_1-Vienna_PTTG1_4,PTTG1,-5.412142906944442
38778,Vienna_PTTG1_2-Vienna_PTTG1_5,PTTG1,-3.4092623303599425
38779,Vienna_PTTG1_3-Vienna_PTTG1_6,PTTG1,-5.45550470135513
38780,Vienna_PTTG1IP_1-Vienna_PTTG1IP_4,PTTG1IP,-1.2565747182039924
38781,Vienna_PTTG1IP_2-Vienna_PTTG1IP_5,PTTG1IP,-1.0117059438222265
38782,Vienna_PTTG1IP_3-Vienna_PTTG1IP_6,PTTG1IP,-0.8968751033311237
38783,Vienna_PTTG2_1-Vienna_PTTG2_4,PTTG2,-0.8102659685184058
38784,Vienna_PTTG2_2-Vienna_PTTG2_5,PTTG2,-0.42600559433059326
38785,Vienna_PTTG2_3-Vienna_PTTG2_6,PTTG2,-0.9246150254230528
38786,Vienna_PTX3_2-Vienna_PTX3_5,PTX3,-1.494292468223133
38787,Vienna_PTX3_3-Vienna_PTX3_6,PTX3,-4.45776838528994
38788,Vienna_PTX4_1-Vienna_PTX4_4,PTX4,-2.4817705612329855
38789,Vienna_PTX4_2-Vienna_PTX4_5,PTX4,-0.39261106389787276
38790,Vienna_PTX4_3-Vienna_PTX4_6,PTX4,-1.4791667069808596
38791,Vienna_PUDP_1-Vienna_PUDP_4,PUDP,-0.2298225610048865
38792,Vienna_PUDP_2-Vienna_PUDP_5,PUDP,-2.5885968918385607
38793,Vienna_PUDP_3-Vienna_PUDP_6,PUDP,0.747317386333197
38794,Vienna_PUF60_1-Vienna_PUF60_4,PUF60,-9.719616720670013
38795,Vienna_PUF60_2-Vienna_PUF60_5,PUF60,-9.590623688697814
38796,Vienna_PUF60_3-Vienna_PUF60_6,PUF60,-9.549480856322331
38797,Vienna_PUM1_1-Vienna_PUM1_4,PUM1,-0.9095977057976297
38798,Vienna_PUM1_2-Vienna_PUM1_5,PUM1,-2.1219454599285648
38799,Vienna_PUM1_3-Vienna_PUM1_6,PUM1,-0.6914591731900295
38800,Vienna_PUM2_1-Vienna_PUM2_4,PUM2,-1.9231887947428263
38801,Vienna_PUM2_2-Vienna_PUM2_5,PUM2,-1.4593067703955738
38802,Vienna_PUM2_3-Vienna_PUM2_6,PUM2,-1.900931047499992
38803,Vienna_PUM3_1-Vienna_PUM3_4,PUM3,-2.8961232594132698
38804,Vienna_PUM3_2-Vienna_PUM3_5,PUM3,-2.835585126514933
38805,Vienna_PUM3_3-Vienna_PUM3_6,PUM3,-1.8449049391133356
38806,Vienna_PURA_1-Vienna_PURA_4,PURA,-4.840826992452937
38807,Vienna_PURA_2-Vienna_PURA_5,PURA,-0.86803879968504
38808,Vienna_PURA_3-Vienna_PURA_6,PURA,0.031009839875762172
38809,Vienna_PURB_1-Vienna_PURB_4,PURB,-0.4819951376731977
38810,Vienna_PURB_2-Vienna_PURB_5,PURB,-0.9657615351217285
38811,Vienna_PURB_3-Vienna_PURB_6,PURB,-1.0417470692197428
38812,Vienna_PURG_1-Vienna_PURG_4,PURG,-0.22526494164663352
38813,Vienna_PURG_2-Vienna_PURG_5,PURG,-0.17829649296525799
38814,Vienna_PURG_3-Vienna_PURG_6,PURG,-0.2744462464830735
38815,Vienna_PUS1_1-Vienna_PUS1_4,PUS1,-4.298769484513699
38816,Vienna_PUS1_2-Vienna_PUS1_5,PUS1,-4.679520861162139
38817,Vienna_PUS1_3-Vienna_PUS1_6,PUS1,-3.964190383209712
38818,Vienna_PUS10_1-Vienna_PUS10_4,PUS10,-0.963212818333
38819,Vienna_PUS10_2-Vienna_PUS10_5,PUS10,0.4526331614516511
38820,Vienna_PUS10_3-Vienna_PUS10_6,PUS10,-1.6240126251458564
38821,Vienna_PUS3_1-Vienna_PUS3_4,PUS3,-4.377447684007352
38822,Vienna_PUS3_2-Vienna_PUS3_5,PUS3,-4.6135431799869515
38823,Vienna_PUS3_3-Vienna_PUS3_6,PUS3,-3.0266527964666983
38824,Vienna_PUS7_1-Vienna_PUS7_4,PUS7,-0.5859946346333048
38825,Vienna_PUS7_2-Vienna_PUS7_5,PUS7,0.024692925312248887
38826,Vienna_PUS7_3-Vienna_PUS7_6,PUS7,-0.39820284542784223
38827,Vienna_PUS7L_1-Vienna_PUS7L_4,PUS7L,0.0606446668903338
38828,Vienna_PUS7L_2-Vienna_PUS7L_5,PUS7L,-2.690340079675113
38829,Vienna_PUS7L_3-Vienna_PUS7L_6,PUS7L,-1.0490404270577123
38830,Vienna_PUSL1_1-Vienna_PUSL1_4,PUSL1,-2.7489927933461407
38831,Vienna_PUSL1_2-Vienna_PUSL1_5,PUSL1,-1.9182077778751685
38832,Vienna_PUSL1_3-Vienna_PUSL1_6,PUSL1,-2.0083969982296357
38833,Vienna_PVALB_1-Vienna_PVALB_4,PVALB,-2.3338995870614503
38834,Vienna_PVALB_2-Vienna_PVALB_5,PVALB,-1.681375603853585
38835,Vienna_PVALB_3-Vienna_PVALB_6,PVALB,-2.583242590138227
38836,Vienna_PVR_1-Vienna_PVR_4,PVR,-0.23706886685731401
38837,Vienna_PVR_2-Vienna_PVR_5,PVR,0.31542867053216256
38838,Vienna_PVR_3-Vienna_PVR_6,PVR,-0.8751448647044833
38839,Vienna_PVRIG_1-Vienna_PVRIG_4,PVRIG,-1.316566996480494
38840,Vienna_PVRIG_2-Vienna_PVRIG_5,PVRIG,-5.3401550022982125
38841,Vienna_PVRIG_3-Vienna_PVRIG_6,PVRIG,0.14559054014339498
38842,Vienna_PVRL1_1-Vienna_PVRL1_4,PVRL1,0.19051973710864198
38843,Vienna_PVRL1_2-Vienna_PVRL1_5,PVRL1,-1.5971745784303453
38844,Vienna_PVRL1_3-Vienna_PVRL1_6,PVRL1,-0.001135599453751911
38845,Vienna_PVRL2_1-Vienna_PVRL2_4,PVRL2,-1.2327635733121547
38846,Vienna_PVRL2_2-Vienna_PVRL2_5,PVRL2,0.5738188194008622
38847,Vienna_PVRL2_3-Vienna_PVRL2_6,PVRL2,-0.5856719746444583
38848,Vienna_PVRL3_1-Vienna_PVRL3_4,PVRL3,-1.024531391264703
38849,Vienna_PVRL3_2-Vienna_PVRL3_5,PVRL3,-0.5988651627024681
38850,Vienna_PVRL3_3-Vienna_PVRL3_6,PVRL3,-0.8418138225719916
38851,Vienna_PVRL4_1-Vienna_PVRL4_4,PVRL4,-0.06404149027766623
38852,Vienna_PVRL4_2-Vienna_PVRL4_5,PVRL4,-0.33272340414539475
38853,Vienna_PVRL4_3-Vienna_PVRL4_6,PVRL4,-0.3191127737888263
38854,Vienna_PWP1_1-Vienna_PWP1_4,PWP1,-8.75612068791943
38855,Vienna_PWP1_2-Vienna_PWP1_5,PWP1,-9.26312374087188
38856,Vienna_PWP1_3-Vienna_PWP1_6,PWP1,-7.245989948712035
38857,Vienna_PWP2_1-Vienna_PWP2_4,PWP2,-8.492556810051205
38858,Vienna_PWP2_2-Vienna_PWP2_5,PWP2,-9.641069294859749
38859,Vienna_PWP2_3-Vienna_PWP2_6,PWP2,-8.538268941771586
38860,Vienna_PWWP2A_1-Vienna_PWWP2A_4,PWWP2A,-0.8354327519416259
38861,Vienna_PWWP2A_2-Vienna_PWWP2A_5,PWWP2A,-1.4164825777863777
38862,Vienna_PWWP2A_3-Vienna_PWWP2A_6,PWWP2A,-1.1718400321360258
38863,Vienna_PWWP2B_1-Vienna_PWWP2B_4,PWWP2B,-1.4373305679883221
38864,Vienna_PWWP2B_2-Vienna_PWWP2B_5,PWWP2B,-0.5900252871428688
38865,Vienna_PWWP2B_3-Vienna_PWWP2B_6,PWWP2B,-1.1197166933747413
38866,Vienna_PXDC1_1-Vienna_PXDC1_4,PXDC1,-1.010333131924534
38867,Vienna_PXDC1_2-Vienna_PXDC1_5,PXDC1,-2.8086948950495265
38868,Vienna_PXDC1_3-Vienna_PXDC1_6,PXDC1,0.07020277315022203
38869,Vienna_PXDN_1-Vienna_PXDN_4,PXDN,-2.2437002400519885
38870,Vienna_PXDN_2-Vienna_PXDN_5,PXDN,-0.5313933373557984
38871,Vienna_PXDN_3-Vienna_PXDN_6,PXDN,-0.9000764806621594
38872,Vienna_PXDNL_1-Vienna_PXDNL_4,PXDNL,-2.4508097853603426
38873,Vienna_PXDNL_2-Vienna_PXDNL_5,PXDNL,0.21222646144559207
38874,Vienna_PXDNL_3-Vienna_PXDNL_6,PXDNL,-0.33963587038904586
38875,Vienna_PXK_1-Vienna_PXK_4,PXK,-1.2319940835405756
38876,Vienna_PXK_2-Vienna_PXK_5,PXK,-2.9047605360759725
38877,Vienna_PXK_3-Vienna_PXK_6,PXK,-3.3918689227766787
38878,Vienna_PXMP2_1-Vienna_PXMP2_4,PXMP2,-0.21202487091323796
38879,Vienna_PXMP2_2-Vienna_PXMP2_5,PXMP2,0.4385219666691282
38880,Vienna_PXMP2_3-Vienna_PXMP2_6,PXMP2,-1.047789021470039
38881,Vienna_PXMP4_1-Vienna_PXMP4_4,PXMP4,-2.9290818693933
38882,Vienna_PXMP4_2-Vienna_PXMP4_5,PXMP4,-2.4230727361330926
38883,Vienna_PXMP4_3-Vienna_PXMP4_6,PXMP4,-0.7629252274047066
38884,Vienna_PXN_1-Vienna_PXN_4,PXN,-7.082790301972712
38885,Vienna_PXN_2-Vienna_PXN_5,PXN,-7.56019761351583
38886,Vienna_PXN_3-Vienna_PXN_6,PXN,-5.836017838373573
38887,Vienna_PXT1_1-Vienna_PXT1_4,PXT1,-1.398152412923565
38888,Vienna_PXT1_2-Vienna_PXT1_5,PXT1,-0.05127746158450709
38889,Vienna_PXT1_3-Vienna_PXT1_6,PXT1,-3.7903782369184764
38890,Vienna_PXYLP1_1-Vienna_PXYLP1_4,PXYLP1,-2.855510840855809
38891,Vienna_PXYLP1_2-Vienna_PXYLP1_5,PXYLP1,0.012364590431756174
38892,Vienna_PXYLP1_3-Vienna_PXYLP1_6,PXYLP1,-1.3230924727203504
38893,Vienna_PYCARD_1-Vienna_PYCARD_4,PYCARD,-0.005262125121335234
38894,Vienna_PYCARD_2-Vienna_PYCARD_5,PYCARD,-3.4504144130696206
38895,Vienna_PYCARD_3-Vienna_PYCARD_6,PYCARD,-0.21018620528695314
38896,Vienna_PYCR1_1-Vienna_PYCR1_4,PYCR1,-4.109996550943905
38897,Vienna_PYCR1_2-Vienna_PYCR1_5,PYCR1,-2.845657698605956
38898,Vienna_PYCR2_1-Vienna_PYCR2_4,PYCR2,-0.7660373686962787
38899,Vienna_PYCR2_2-Vienna_PYCR2_5,PYCR2,0.19477832523768476
38900,Vienna_PYCRL_1-Vienna_PYCRL_4,PYCRL,-0.9341166646889231
38901,Vienna_PYCRL_2-Vienna_PYCRL_5,PYCRL,-0.8376558182618647
38902,Vienna_PYCRL_3-Vienna_PYCRL_6,PYCRL,-1.6073229994598353
38903,Vienna_PYDC1_1-Vienna_PYDC1_4,PYDC1,-1.1933493973071148
38904,Vienna_PYDC1_2-Vienna_PYDC1_5,PYDC1,-0.7049016225719497
38905,Vienna_PYDC1_3-Vienna_PYDC1_6,PYDC1,-2.6423021908466016
38906,Vienna_PYDC2_1-Vienna_PYDC2_4,PYDC2,-0.1207015683934493
38907,Vienna_PYDC2_2-Vienna_PYDC2_5,PYDC2,0.17400072470085484
38908,Vienna_PYDC2_3-Vienna_PYDC2_6,PYDC2,-0.4086026525276834
38909,Vienna_PYGB_1-Vienna_PYGB_4,PYGB,-0.9463666684719164
38910,Vienna_PYGB_2-Vienna_PYGB_5,PYGB,-1.0506152265000979
38911,Vienna_PYGL_1-Vienna_PYGL_4,PYGL,-2.3883884241418207
38912,Vienna_PYGL_2-Vienna_PYGL_5,PYGL,-0.4808056199822605
38913,Vienna_PYGL_3-Vienna_PYGL_6,PYGL,-2.383201184722815
38914,Vienna_PYGM_2-Vienna_PYGM_5,PYGM,-3.5040017164489248
38915,Vienna_PYGM_3-Vienna_PYGM_6,PYGM,-1.634616587062586
38916,Vienna_PYGO1_1-Vienna_PYGO1_4,PYGO1,-1.0423198292764586
38917,Vienna_PYGO1_2-Vienna_PYGO1_5,PYGO1,-1.26775408662422
38918,Vienna_PYGO1_3-Vienna_PYGO1_6,PYGO1,-1.8553928687179246
38919,Vienna_PYGO2_1-Vienna_PYGO2_4,PYGO2,-1.3649789602389095
38920,Vienna_PYGO2_2-Vienna_PYGO2_5,PYGO2,-0.2393152507894619
38921,Vienna_PYGO2_3-Vienna_PYGO2_6,PYGO2,0.18781397335062264
38922,Vienna_PYHIN1_1-Vienna_PYHIN1_4,PYHIN1,-1.6061321683610086
38923,Vienna_PYHIN1_2-Vienna_PYHIN1_5,PYHIN1,-0.9774094042771166
38924,Vienna_PYHIN1_3-Vienna_PYHIN1_6,PYHIN1,-0.4067202237556605
38925,Vienna_PYM1_1-Vienna_PYM1_4,PYM1,-3.3292320316078214
38926,Vienna_PYM1_2-Vienna_PYM1_5,PYM1,-1.7727239171689484
38927,Vienna_PYM1_3-Vienna_PYM1_6,PYM1,-1.4837458799378815
38928,Vienna_PYROXD1_1-Vienna_PYROXD1_4,PYROXD1,-7.107728997392503
38929,Vienna_PYROXD1_2-Vienna_PYROXD1_5,PYROXD1,-6.926880592824433
38930,Vienna_PYROXD1_3-Vienna_PYROXD1_6,PYROXD1,-8.380013772737113
38931,Vienna_PYROXD2_1-Vienna_PYROXD2_4,PYROXD2,-2.064769346385522
38932,Vienna_PYROXD2_2-Vienna_PYROXD2_5,PYROXD2,-1.7561889608685088
38933,Vienna_PYROXD2_3-Vienna_PYROXD2_6,PYROXD2,-0.4808826938767692
38934,Vienna_PYURF_1-Vienna_PYURF_4,PYURF,-7.555983518483707
38935,Vienna_PYURF_2-Vienna_PYURF_5,PYURF,-10.366531731623775
38936,Vienna_PYURF_3-Vienna_PYURF_6,PYURF,-8.12951841386684
38937,Vienna_PYY_1-Vienna_PYY_4,PYY,-1.9821108748436216
38938,Vienna_PYY_2-Vienna_PYY_5,PYY,-1.6351068237521214
38939,Vienna_PYY_3-Vienna_PYY_6,PYY,-2.2661605140323777
38940,Vienna_PZP_1-Vienna_PZP_4,PZP,-1.3863637106957427
38941,Vienna_PZP_2-Vienna_PZP_5,PZP,-0.22939980406859672
38942,Vienna_PZP_3-Vienna_PZP_6,PZP,-1.0210934109139604
38943,Vienna_QARS_1-Vienna_QARS_4,QARS,-7.368566517036902
38944,Vienna_QARS_2-Vienna_QARS_5,QARS,-10.102323734071872
38945,Vienna_QARS_3-Vienna_QARS_6,QARS,-7.555983518483707
38946,Vienna_QDPR_1-Vienna_QDPR_4,QDPR,-1.1509316416631603
38947,Vienna_QDPR_2-Vienna_QDPR_5,QDPR,-0.2693707234564405
38948,Vienna_QDPR_3-Vienna_QDPR_6,QDPR,-2.732583122882595
38949,Vienna_QKI_1-Vienna_QKI_4,QKI,-1.2464803029429241
38950,Vienna_QKI_2-Vienna_QKI_5,QKI,-1.8419676428990244
38951,Vienna_QKI_3-Vienna_QKI_6,QKI,0.05567583942625434
