Target Gene Symbol,condition,n_sgrnas,gene_zscore,empirical_pvalue,FDR
ZNF835,Jacquere A375,3,-0.14586024133385272,0.4162550590973771,0.46963982022583317
ENSG00000285558,Jacquere A375,1,1.5433495622706976,0.04689714395598507,0.1675420475735558
ENSG00000286231,Jacquere A375,2,0.4377615810099133,0.3495281374631784,0.44391601758829957
ENSG00000285547,Jacquere A375,2,0.5795246305473725,0.29727083568249174,0.4188749768641416
ENSG00000285542,Jacquere A375,2,0.8133503701230176,0.21555719310280486,0.36939978036249527
ZNF836,Jacquere A375,3,0.8951155937825558,0.1890700784082632,0.34672897247595463
ENSG00000285526,Jacquere A375,2,0.5404170278342435,0.3115151828066207,0.4260693995084237
ENSG00000285508,Jacquere A375,3,0.476333737719128,0.33513707064019754,0.4380542893422591
ENSG00000285505,Jacquere A375,3,-2.3958310221128536,0.019442384170638854,0.09137274633815855
ZNF837,Jacquere A375,3,1.2361940131271492,0.09792977461017026,0.2501050281254223
ENSG00000285446,Jacquere A375,1,0.5533358742457462,0.3067952449188167,0.42390357889460617
ENSG00000285404,Jacquere A375,1,0.9876197721104508,0.16101057837785446,0.32038904183487166
ENSG00000285382,Jacquere A375,2,0.9384117560104163,0.17566236017784415,0.335527916159301
ZNF839,Jacquere A375,3,0.16101419199726374,0.4574565215932901,0.48555699723315604
ABCA10,Jacquere A375,3,-0.9063889205690427,0.17604065103679498,0.3359178574055533
ABCB11,Jacquere A375,3,1.9813480333896518,0.015417485707022432,0.07657856489169218
ZNF808,Jacquere A375,3,1.091201877770787,0.1324134491935627,0.2921484829242239
ENSG00000286239,Jacquere A375,1,0.4679016154957701,0.3382715937946025,0.43878548315911425
ENSG00000288914,Jacquere A375,2,-1.987127171020582,0.04117840749155542,0.15413029256717492
ZNF785,Jacquere A375,3,-3.5467937832174847,0.002907567554275725,0.02068936148027385
ENSG00000288894,Jacquere A375,3,-4.413509733066996,0.0005703605776694827,0.005017612395343596
ENSG00000288841,Jacquere A375,1,-0.1383136718817076,0.4193091161998879,0.4711070379281035
ENSG00000288796,Jacquere A375,2,-0.5585289612238452,0.26837738255120225,0.4016335753449491
ZNF786,Jacquere A375,3,0.010413843280735165,0.48055927282015404,0.49346046439390495
ENSG00000288721,Jacquere A375,3,-7.367991818536315,7.19504409517397e-35,1.3546729428171824e-33
ENSG00000288716,Jacquere A375,3,2.071969787659064,0.01228113197319931,0.06469546656884712
ENSG00000288715,Jacquere A375,3,0.17446413514063547,0.45200771700456766,0.48328201767827283
ZNF787,Jacquere A375,3,0.35623941233381595,0.3804185176569128,0.45571617039248197
ENSG00000288712,Jacquere A375,3,-1.2284091993141821,0.11543074718736986,0.27393330581928377
ENSG00000288711,Jacquere A375,2,1.1382422877358205,0.12049829024778963,0.2791629239838245
ENSG00000288708,Jacquere A375,2,1.2070488049772727,0.10432508117870078,0.2596075873731502
ZNF789,Jacquere A375,3,-0.8891234775381548,0.17995288038143029,0.33903786889306076
ENSG00000288706,Jacquere A375,3,1.061260720739691,0.14035254499947628,0.30112645625317364
ENSG00000288698,Jacquere A375,1,0.21372934552166672,0.43621387425427804,0.4779139508743273
ABCA9,Jacquere A375,3,-1.9870141176200948,0.04118583878577172,0.15413091943479543
ENSG00000288695,Jacquere A375,2,-0.7295060513051788,0.21945518505695497,0.37125046973441417
ZNF79,Jacquere A375,3,-3.1956714192858096,0.004521316701583328,0.0290720663911808
ENSG00000288684,Jacquere A375,2,-0.6328994314477334,0.24625364000512187,0.38855904811637215
ENSG00000288683,Jacquere A375,3,-0.5634563249603298,0.2668704739135081,0.4007502663208425
ABCB1,Jacquere A375,3,-0.24300769246435164,0.3777981811650932,0.45492898788688835
ENSG00000288681,Jacquere A375,2,-0.922561842201288,0.17243994330663295,0.3317620053516588
ENSG00000289027,Jacquere A375,3,-1.0341262044768373,0.14926439127719332,0.3098928491539223
ZNF784,Jacquere A375,3,-0.19077922829511368,0.3982585030956337,0.46292739477503997
ZNF780A,Jacquere A375,3,-0.9885676709585176,0.15838124568858797,0.31721875225742496
ENSG00000289768,Jacquere A375,2,0.9255213654160848,0.17960557670341518,0.33876006507286816
ENSG00000289766,Jacquere A375,2,0.7920642809956041,0.22267268985343047,0.37392306157011246
ENSG00000289758,Jacquere A375,1,-1.7516644535794041,0.057941696944852294,0.18839486170285333
ZNF780B,Jacquere A375,3,-0.21334526641127052,0.38935122945839434,0.45922256593258864
ENSG00000289724,Jacquere A375,1,-1.8075314874430919,0.05371732160431551,0.18032397518145402
ENSG00000289720,Jacquere A375,1,-1.3933049970955758,0.09258788502989915,0.24296590804469825
ENSG00000289701,Jacquere A375,2,-0.16049048773641222,0.4103578770856903,0.46739349008306474
ZNF781,Jacquere A375,1,-1.3124486863123817,0.10314952893353517,0.25804407621323777
ENSG00000289700,Jacquere A375,3,-1.128978944251458,0.131759015958214,0.2915119380379694
ENSG00000289697,Jacquere A375,3,-1.4355488624041548,0.08753900911480615,0.23581080455608033
ABCB10,Jacquere A375,3,-0.7060059619412663,0.22577453477601067,0.3758598661079688
ENSG00000289695,Jacquere A375,3,-0.0845940859083842,0.44124974460443905,0.4793855066694789
ZNF782,Jacquere A375,3,-1.0860915078848559,0.13943266291220716,0.30042868342141793
ENSG00000289694,Jacquere A375,3,-7.231057039568536,3.852715195603294e-32,6.922164583870135e-31
ENSG00000289692,Jacquere A375,2,-0.3550018802263875,0.33601929778961137,0.4381693496279054
ENSG00000289685,Jacquere A375,3,0.6995088473618198,0.25447005758569385,0.3932347226237467
ZNF783,Jacquere A375,3,-0.3907454819018119,0.3233564814536421,0.43195013756076944
ENSG00000289565,Jacquere A375,2,-8.127353694404148,2.443651197466416e-52,6.409373888632865e-51
ENSG00000289360,Jacquere A375,2,-1.987127171020582,0.04117840749155542,0.15413029256717492
ENSG00000289346,Jacquere A375,3,-2.950404638295018,0.0066136042538342535,0.039406594956039126
ENSG00000289258,Jacquere A375,2,-1.8794880889037906,0.04851797108041126,0.17087183873116127
ZNF790,Jacquere A375,3,0.6148627651916762,0.28451508948802606,0.41194954055826605
ENSG00000288678,Jacquere A375,3,0.42793032416026583,0.3532181087888622,0.4454131176678622
ENSG00000288674,Jacquere A375,2,-2.425309826788174,0.01832818722956136,0.08753225406798615
ENSG00000288564,Jacquere A375,2,-6.437085389640874,7.534350510629425e-19,1.0765749729632711e-17
ZNF80,Jacquere A375,3,-1.871881409182269,0.049056154749241056,0.17166484931498058
ENSG00000288550,Jacquere A375,1,1.040685473161696,0.14596489672682028,0.3064136469772853
ENSG00000288534,Jacquere A375,2,-5.156916082933359,2.05384809416899e-06,2.1321234202628084e-05
ABCA6,Jacquere A375,3,1.2184827412972234,0.10178370420663335,0.2558943625071745
ENSG00000288529,Jacquere A375,3,-1.700521233989666,0.061989199196722564,0.19629142184080825
ZNF800,Jacquere A375,3,1.7017674870061457,0.03125692049506605,0.12818720448102175
ENSG00000288520,Jacquere A375,3,0.7343474161594734,0.2423524050666461,0.386315485996903
ENSG00000288349,Jacquere A375,1,-5.13451801400116,2.714573682975969e-06,2.804310563732575e-05
ENSG00000288208,Jacquere A375,2,-0.11455245286003186,0.42897402534290996,0.47499868724892796
ZNF804A,Jacquere A375,3,0.7547186374182748,0.23534627343125875,0.38220150274449866
ENSG00000288053,Jacquere A375,2,-1.5277965550251607,0.07755362460311038,0.22160117970016147
ENSG00000288000,Jacquere A375,1,-1.6489798446604111,0.06628709279111634,0.20325557518030754
ENSG00000287725,Jacquere A375,1,0.600236536060979,0.2897808187167789,0.41495877934615544
ZNF804B,Jacquere A375,3,-0.008023038878463543,0.4729100508058839,0.4908689270869059
ENSG00000287585,Jacquere A375,3,1.8804637155787969,0.019867167727657894,0.09271199296528983
ENSG00000286905,Jacquere A375,3,-4.45817514120727,0.0004883593973697065,0.00434850946403181
ABCA5,Jacquere A375,3,-1.7849289156928656,0.05540446332161385,0.18367211713056966
ENSG00000286268,Jacquere A375,3,1.3758826254331187,0.07105740652192681,0.2108765187396874
ZNF805,Jacquere A375,3,-0.10180039612226428,0.43418829902829964,0.47722856899098365
ENSG00000286264,Jacquere A375,3,0.5625763199731354,0.3034279159491189,0.4221390690979467
ENSG00000288570,Jacquere A375,3,-1.210604933119852,0.11820853203646364,0.2767627905836284
ENSG00000288591,Jacquere A375,1,-1.0482448513162983,0.1465341601777179,0.3071335655159964
ZNF8-ERVK3-1,Jacquere A375,6,-0.9985884562345508,0.15633535806298732,0.3157810530926728
ENSG00000288608,Jacquere A375,3,0.6843898070960877,0.25977766513715844,0.39661982130848794
ENSG00000288661,Jacquere A375,3,-0.19692063918020322,0.3958248156005029,0.461782989733812
ZNF791,Jacquere A375,3,0.20701773990653854,0.43890113190797253,0.47871543495315855
ENSG00000288654,Jacquere A375,3,-0.746270504132716,0.21502549532924664,0.3687566463583031
ENSG00000288646,Jacquere A375,3,2.0539315530865063,0.012849542966240935,0.06685984605214967
ABCA8,Jacquere A375,3,-1.0354405278457932,0.14900834996890108,0.3098928491539223
ENSG00000288645,Jacquere A375,3,-1.8077910006049056,0.05369811156476826,0.18030887305041315
ZNF792,Jacquere A375,3,-0.9760857934064422,0.1609619611897009,0.32038904183487166
ENSG00000288644,Jacquere A375,3,-0.6009376515595916,0.25559991525817966,0.3938383506290621
ENSG00000288643,Jacquere A375,1,-4.426455132454274,0.0005462137295873111,0.004831225147191811
ENSG00000288640,Jacquere A375,3,-0.11832100637990672,0.4274365362824657,0.4742960632312914
ENSG00000286235,Jacquere A375,3,-1.6938994155444118,0.06252805452405848,0.19729112103286198
ZNF793,Jacquere A375,3,-3.471312446461875,0.0032130851202319234,0.022360922652083035
ENSG00000288635,Jacquere A375,1,0.546027010215189,0.30946382503308684,0.4253473832994604
ENSG00000288634,Jacquere A375,3,-1.4894520561489968,0.08153879167332688,0.22741477661886475
ZNF799,Jacquere A375,5,-2.1755608886485476,0.029764562466254887,0.12415456083575042
ENSG00000288629,Jacquere A375,2,0.6835854276429782,0.260060823268934,0.39676665292950175
ENSG00000288626,Jacquere A375,3,-1.926435041818357,0.04525314606022921,0.1637773334900228
ABCA7,Jacquere A375,3,1.5443295769727237,0.04678027307774023,0.16730669382042304
ENSG00000288625,Jacquere A375,3,-2.9404930875064004,0.006730551054366143,0.03997077045132807
ZNF8,Jacquere A375,3,0.4386454944951913,0.3491968257308869,0.443877797420553
ENSG00000288623,Jacquere A375,3,-1.1613244382529402,0.12622698307924235,0.28589929027210853
ENSG00000288614,Jacquere A375,3,0.8746942145848439,0.19554977180938035,0.3524252483687562
ENSG00000288637,Jacquere A375,2,1.4516460033286525,0.059070499442615026,0.1905468117471645
ITM2C,Jacquere A375,3,0.4835222975254718,0.3324697617889321,0.43687613793654634
ZNF500,Jacquere A375,3,-1.0788438075170315,0.14076838003107903,0.30140790475020657
EGR3,Jacquere A375,3,0.5997890388836564,0.2899422382404984,0.4150498787846682
ZMYM6,Jacquere A375,5,-0.42445617959987814,0.31172315524385996,0.4261537081698336
GALM,Jacquere A375,3,-1.8751523270904802,0.04882441440546972,0.17141053098439146
GALK2,Jacquere A375,3,0.2941419134854373,0.4044342821154334,0.4658780235426686
DUSP29,Jacquere A375,3,0.5880310196635349,0.29419004544209,0.41749722941651335
ACSS1,Jacquere A375,3,-0.11824396872694158,0.42746794944077643,0.4742960632312914
GALK1,Jacquere A375,3,0.12482178685251694,0.4722078320028254,0.4907548188270018
ZMYND10,Jacquere A375,3,-2.379971074523819,0.020067467394908948,0.09342070878731307
GALE,Jacquere A375,3,-0.9719395192575945,0.16182721008359316,0.32112705234861716
GALC,Jacquere A375,3,0.3452314931771523,0.38464351199816516,0.45762549375324174
DUSP3,Jacquere A375,3,0.7405166539658546,0.24022415544483872,0.38514697797676983
ZMYND11,Jacquere A375,3,0.09714679144236242,0.4835649450530417,0.494280291395563
GAL3ST4,Jacquere A375,3,-1.2391070689565205,0.1137916472773259,0.2716911176016909
GAL3ST3,Jacquere A375,3,-1.1113720906356594,0.13486203640065794,0.29465468632625097
ZMYND12,Jacquere A375,3,-0.5713554141522534,0.26446706200562425,0.399240650874882
GAL3ST2,Jacquere A375,3,-0.6200880826029478,0.24997097039534033,0.39045488692663016
DUSP4,Jacquere A375,3,2.9594316647891743,0.0003909560717119971,0.0035376106122204124
GAL3ST1,Jacquere A375,3,1.577662528956983,0.042964096374295144,0.15821852845646803
ACSM6,Jacquere A375,3,-1.650496587544618,0.06615701018004097,0.20318216804317404
ZMYND15,Jacquere A375,3,-1.4171016844731643,0.08970527585392336,0.23911824090535613
GAL,Jacquere A375,3,-0.3978734230234727,0.3208716107189537,0.4306648508697612
GAK,Jacquere A375,3,-2.61578930762127,0.01250749902436557,0.0655624065706554
GALNS,Jacquere A375,3,-0.003845394533187115,0.4746431657607628,0.49142352033398556
DUSP5,Jacquere A375,3,0.7539485123839098,0.23560999750836406,0.38220150274449866
DUSP28,Jacquere A375,3,-0.7808001292982284,0.20610807998242298,0.3618273640396321
ZMYM5,Jacquere A375,3,-1.4230112636524317,0.08900487665972465,0.2381567727832655
GALNT3,Jacquere A375,3,2.167951141614435,0.009656836903320186,0.05340328961468622
GALNT2,Jacquere A375,3,1.021078799335965,0.15142946615059794,0.312059444839725
DUSP21,Jacquere A375,3,1.3512152805205702,0.07534953287128121,0.21824600945997247
ACSS3,Jacquere A375,3,0.8352129729695476,0.20833813217378808,0.3637320060669422
GALNT18,Jacquere A375,3,0.0733236764771334,0.4933851286807323,0.49774825490783337
ZMYM1,Jacquere A375,3,-0.7113157842166282,0.224335476991659,0.37482772530939695
GALNT17,Jacquere A375,3,-0.3146720799549277,0.3507066748755477,0.44452008831078765
GALNT16,Jacquere A375,3,-0.41628670956803215,0.3145147884905502,0.4275073503570456
DUSP22,Jacquere A375,3,0.2502325881840791,0.42169133429671346,0.4720335736675439
ZMYM2,Jacquere A375,3,-1.5325585718408938,0.07707419372718217,0.22070413122870566
GALNT15,Jacquere A375,3,1.3442512868001748,0.07659627105104842,0.22002115546665718
GALNT14,Jacquere A375,3,-0.3134472516346769,0.35115923766186447,0.4446196095309336
DUSP23,Jacquere A375,3,0.48306039509822235,0.3326410146482224,0.43693881947632973
ZMYM3,Jacquere A375,3,-1.059858196465691,0.14432160566907692,0.3047808505858816
GALNT13,Jacquere A375,3,0.2734134406324639,0.4125519543977571,0.46864125598086953
ACSS2,Jacquere A375,3,0.18864670974832867,0.4462830802235509,0.4813110489001407
GALNT12,Jacquere A375,3,-1.2537250270453288,0.1115880028685212,0.26974092422729
DUSP26,Jacquere A375,3,-0.2712307679712177,0.36698399614592125,0.45050815239920755
ZMYM4,Jacquere A375,3,0.28855860972199526,0.40661573790016686,0.46644418281550626
GALNT11,Jacquere A375,3,-0.972438499670005,0.1617228712143925,0.32101006588383485
GALNT10,Jacquere A375,3,-1.6836816161752615,0.06336686939752269,0.19871623199760513
GALNT1,Jacquere A375,3,-0.42522134323556426,0.3114625897460881,0.42605239116956184
ZMPSTE24,Jacquere A375,3,-1.1337823869131667,0.13092376263837577,0.29065562699944414
ZMYND19,Jacquere A375,3,-0.08338111913975232,0.4417485514910927,0.4795692218390751
GAGE13,Jacquere A375,2,-0.8724992718894794,0.18378655465512056,0.3420248117196109
GABRQ,Jacquere A375,3,1.1003816704780587,0.13003428973975514,0.28983168004074206
GABRP,Jacquere A375,3,0.3893583871725064,0.36778669100303873,0.45086770165062967
ZNF112,Jacquere A375,6,-3.8238184406366433,0.001919307192078996,0.014591823471416774
GABRG3,Jacquere A375,3,-0.5841831144113484,0.2605962115224576,0.3970410721831714
GABRG2,Jacquere A375,3,0.5161349831685026,0.3204247994096602,0.4303408592072994
ACSM3,Jacquere A375,3,-0.9877571703024505,0.15854773051848714,0.31743954461896384
GABRG1,Jacquere A375,3,-1.0372941508868874,0.14864790630072106,0.30947408985429753
ZNF114,Jacquere A375,3,1.1677389913973808,0.11338086262010087,0.2712295925138342
GABRE,Jacquere A375,3,0.6387463480794896,0.2759605259052486,0.4073834124462618
GABRD,Jacquere A375,3,-2.699200924037339,0.01060689359202505,0.057532636791712555
GABRB3,Jacquere A375,3,-0.05034308227545164,0.4553762482705027,0.4850686024713022
ZNF114-AS1,Jacquere A375,1,0.8291690929996951,0.21032444610893053,0.3652421982147796
GABRB2,Jacquere A375,3,0.18884674061198672,0.4462024980042156,0.4812834944616796
GABRB1,Jacquere A375,3,0.2895206197303253,0.4062396043797264,0.4662987214829284
GABRA6-AS1,Jacquere A375,1,1.5489639824297503,0.0462312604612918,0.1660709523832996
ZNF117,Jacquere A375,4,-1.4432881018508978,0.08664764869643066,0.23489444916575047
GABRA6,Jacquere A375,3,1.9035046770548243,0.018748140549011305,0.08889033995998864
GABRA5,Jacquere A375,3,0.29862635470950066,0.40268485998025527,0.4652291226950558
ACSM2B,Jacquere A375,3,-0.10765717786989759,0.43179130522040565,0.47605630808852684
GABRA4,Jacquere A375,3,-0.6782772975692651,0.23339576628778308,0.3811028165110972
ZNF12,Jacquere A375,3,1.0483066348041103,0.14387134549500538,0.30425854352834125
GABRR1,Jacquere A375,3,-0.8314676178235116,0.19352907906023342,0.35095235694206417
GAGE2A,Jacquere A375,3,-0.9410993431776767,0.16838866496572064,0.32735523244089015
ZNF107,Jacquere A375,3,-1.1948538020764041,0.12071835940246192,0.27952017330432555
GABRR3,Jacquere A375,3,-1.8080476501002527,0.053679116999998576,0.18030887305041315
DUSP6,Jacquere A375,3,1.9725582885098483,0.01576158837727377,0.07781413303335788
GAGE12J,Jacquere A375,3,1.8945589336315558,0.019174791999013237,0.09045232294984265
ZMYND8,Jacquere A375,3,-3.3159892224361567,0.003887674862314635,0.02590033686136711
DUSP7,Jacquere A375,3,2.329726232919734,0.006412379832758162,0.038436239455168206
DUSP8,Jacquere A375,2,-0.8199152950651553,0.19634390852055694,0.3532492279886127
ACSM5,Jacquere A375,3,-0.8814866854630548,0.18170585065791217,0.3402327002135881
ZNF10,Jacquere A375,4,-1.5386573815466227,0.07646500152673757,0.21988484136438832
GAGE10,Jacquere A375,3,-0.17422716414359626,0.40485130165260086,0.4659786229146675
DUSP9,Jacquere A375,3,0.9855886151588439,0.16160236659861082,0.32092097490462546
GADL1,Jacquere A375,3,1.9915108401965311,0.015029019858471165,0.07510616400774839
ZNF100,Jacquere A375,2,-0.12883710257120914,0.4231551906254465,0.47237636731278143
GADD45GIP1,Jacquere A375,3,-3.8474893410456614,0.0018480437707779358,0.014125951286792875
GADD45G,Jacquere A375,3,-1.688637614124315,0.0629588838595522,0.19806146132184407
DUT,Jacquere A375,3,-9.865820621999658,2.8261665920798147e-107,4.253080065059687e-105
GADD45B,Jacquere A375,3,-0.04988029079412778,0.4555676237590618,0.4850973649620678
ZNF101,Jacquere A375,3,-3.189477157843642,0.004558779417674259,0.02925090428292413
GADD45A,Jacquere A375,3,0.892828275303341,0.18979104520176976,0.34720029210590164
ACSM4,Jacquere A375,3,-1.3817463347927732,0.0940244698191993,0.24502864415493927
GAD2,Jacquere A375,3,1.0986288905922679,0.13048655718703775,0.2905040664097948
ZNF106,Jacquere A375,3,-0.8914677419715364,0.17941754403632243,0.33866270329287257
GAD1,Jacquere A375,3,-0.19205197152323011,0.3977535772387696,0.46259872138087876
GABRR2,Jacquere A375,3,0.8021883148797837,0.2192781224542145,0.37121928198148857
GALNT4,Jacquere A375,3,0.7788682932746511,0.22712432389072837,0.3766883717865691
DUSP2,Jacquere A375,3,-3.1743262291406333,0.004652962493480269,0.02970253042995121
GALNT5,Jacquere A375,3,-0.08702914741417637,0.4402487561625259,0.47904891429168406
GAS1,Jacquere A375,3,1.0094570764005149,0.15472126412830137,0.31461720206405625
DUS4L,Jacquere A375,3,-1.2131468199911208,0.11780812178727677,0.27644041497160243
GART,Jacquere A375,3,-7.870389925055466,5.5343818947863525e-46,1.286243695788298e-44
ZIM3,Jacquere A375,3,-0.047564208873013915,0.4565255419361215,0.4854052752998835
GARS1,Jacquere A375,3,-9.937422405914202,5.519779780658044e-110,9.600344849654347e-108
DUS4L-BCAP29,Jacquere A375,6,0.06458169277671566,0.4969970125879908,0.4992314275727875
GARRE1,Jacquere A375,3,-2.4345038430359747,0.017993188293658757,0.0862211425805005
ZKSCAN1,Jacquere A375,3,-0.7925330490365909,0.20314148708041738,0.35878635045441787
GARNL3,Jacquere A375,3,0.8109769887297111,0.21634642975652155,0.36976680571918086
GARIN6,Jacquere A375,3,0.7072411698364477,0.2517666320430275,0.3914586477116583
DUSP1,Jacquere A375,3,0.36500291756162806,0.3770645484171873,0.4545467931407963
GARIN5B,Jacquere A375,6,0.07631818339401492,0.49214884746895493,0.497304938065801
ZKSCAN2,Jacquere A375,3,0.6838408925114929,0.25997088603122154,0.39676365076453257
GARIN5A,Jacquere A375,3,-3.423608336877478,0.0034118565397968756,0.023459554088771845
ACTBL2,Jacquere A375,3,-3.894741995869943,0.0017122445561859989,0.013211678995531167
GARIN4,Jacquere A375,3,-1.1575976730428992,0.12685336900594305,0.2866867224344558
DUSP10,Jacquere A375,3,-0.02370569914990188,0.46640634967070677,0.48895806965075667
ZKSCAN3,Jacquere A375,3,-0.06383191069298381,0.44980352961432946,0.4828930480590163
GARIN3,Jacquere A375,3,-0.6142176567103922,0.25168725232360284,0.3914289574183086
GARIN2,Jacquere A375,3,1.0665685162550362,0.13892530511228793,0.2999141366545567
ZKSCAN4,Jacquere A375,3,0.4914829859906858,0.32952120057566453,0.43509091721490334
ZIM2-AS1,Jacquere A375,1,0.7615126569218983,0.23302371684326012,0.3810236534187844
GARIN1B,Jacquere A375,3,-1.1824840612935712,0.12272416914109989,0.28194934441370706
GAS2,Jacquere A375,5,-0.9850928720361115,0.15909607065941267,0.31811718086336954
GAS2L1,Jacquere A375,3,1.5110616341794223,0.05090093219116427,0.17511311899312054
GATA2,Jacquere A375,3,0.7860570123902099,0.2246954995282424,0.3750640186036639
GATA1,Jacquere A375,3,1.537579034014508,0.04759080796328688,0.16900909693271704
DUOXA2,Jacquere A375,3,0.984617409366465,0.16188573695152342,0.3211831185015779
ZIC3,Jacquere A375,3,1.146324002634616,0.11852087581438273,0.27716793311409876
GAST,Jacquere A375,3,1.0200182639785431,0.1517282430627707,0.3121203673823491
GASK1B-AS1,Jacquere A375,2,1.0366902206973212,0.14706926715179675,0.3077593016641548
ZIC4,Jacquere A375,3,-0.046242289252336456,0.45707239830683016,0.48548927364832706
GASK1B,Jacquere A375,3,1.231806375562254,0.0988751425836695,0.2516228892399716
DUS1L,Jacquere A375,3,-3.173179946096013,0.004660240631992261,0.029733851469312313
GASK1A,Jacquere A375,3,-1.8064632919990173,0.053796430536116734,0.18045012090275978
ACTG1,Jacquere A375,3,-2.016009301697197,0.03930037067043233,0.14965901724896113
ZIC5,Jacquere A375,3,1.290215690415289,0.08679649071064433,0.23500679986899417
GAS8,Jacquere A375,3,-0.6044351500362405,0.2545653928226088,0.3932743407574035
GAS7,Jacquere A375,3,0.0681464771931782,0.4955236890766992,0.49864489172358395
DUS2,Jacquere A375,3,-1.339572863904423,0.09947206522832765,0.2525060117334471
GAS6,Jacquere A375,3,0.008169214787329083,0.4796279884903067,0.4933346439740216
ZIK1,Jacquere A375,3,-0.3146011089727447,0.3507328876883629,0.44452282546048094
GAS2L3,Jacquere A375,3,-0.21963908127112514,0.3868846411341127,0.4584915786431424
GAS2L2,Jacquere A375,3,-0.32294927210188146,0.3476582656748433,0.44340690865868243
DUS3L,Jacquere A375,6,-1.5503174599008671,0.07531512982535904,0.21824600945997247
ACTC1,Jacquere A375,3,-4.344041398702854,0.0007038870830888361,0.0061062060572616575
ZIM2,Jacquere A375,4,-0.5037615265811574,0.2855304141233899,0.4127159303327119
DUSP11,Jacquere A375,3,0.5097979999846108,0.32275816306927985,0.43176526013780986
GARIN1A,Jacquere A375,3,-0.37708704876811977,0.32815548416172274,0.43421156383574677
ZKSCAN5,Jacquere A375,3,-0.6967263757974884,0.22830517220046745,0.37746668606215666
GALT,Jacquere A375,4,-0.1727689002482926,0.40543440300646516,0.4661056833393392
ACTA2,Jacquere A375,3,0.03808966437799345,0.49203665651046535,0.4972947756717561
GALR3,Jacquere A375,3,1.4071800501981855,0.06588841489635294,0.20280922778337415
ZMAT3,Jacquere A375,3,1.6478603313752105,0.035887031581180666,0.14093779809755183
GALR2,Jacquere A375,3,-0.9822094643870204,0.15969135132504217,0.31891677964857124
DUSP16,Jacquere A375,3,-0.41880752166270196,0.3136515074145484,0.42706438243257844
GALR1,Jacquere A375,3,0.69391518004475,0.2564304655946576,0.3942897137284811
ZMAT4,Jacquere A375,3,-1.0206023421428023,0.15192151409693233,0.312366531746396
GALP,Jacquere A375,3,-0.02359199033255206,0.4664534868519781,0.48895806965075667
GALNTL6,Jacquere A375,3,0.8938090223219457,0.18948176158586247,0.34700683702064755
DUSP18,Jacquere A375,3,-0.6026186384516292,0.25510233427925694,0.3935594322430968
GALNTL5,Jacquere A375,3,-1.8200180409574895,0.05279700089454008,0.17876169809817233
ZMAT5,Jacquere A375,3,-5.485800179673141,1.44625106599219e-08,1.6358209685121683e-07
GALNT9,Jacquere A375,3,-0.23800465346839225,0.3797337456053767,0.4553808388690321
ACTA1,Jacquere A375,3,-4.762930382293621,9.767459010112064e-05,0.0009281491837687769
GALNT8,Jacquere A375,3,-0.6216775424651265,0.24950767423990297,0.3901460247073435
DUSP19,Jacquere A375,3,1.4575545949018565,0.058210416927775725,0.18900793217910836
ZMIZ1,Jacquere A375,3,-0.35250888358713967,0.3369150058971236,0.43845197205123704
GALNT7,Jacquere A375,3,1.1113204817826623,0.127233245174936,0.28705605841222404
GALNT6,Jacquere A375,3,-1.7539581226559742,0.05776451967907521,0.1879746034401725
ZMIZ2,Jacquere A375,3,-0.40086122075518404,0.31983403433538254,0.4303196215918535
ZMAT2,Jacquere A375,3,-5.754199749812061,7.506482101280341e-11,9.029480935774805e-10
DUSP15,Jacquere A375,3,-0.05608722469066342,0.45300185391004133,0.4838058825176951
GAMT,Jacquere A375,3,-0.10184809318364986,0.434168763786934,0.47722856899098365
GAN,Jacquere A375,3,-1.3827871224156936,0.09389412903331554,0.24481930744137656
GAREM2,Jacquere A375,3,0.637131513845158,0.2765371420837742,0.40768718251063746
GAREM1,Jacquere A375,3,-0.8596114899110395,0.18680366125105397,0.3445700712327093
DUSP12,Jacquere A375,3,-2.486847849827162,0.01619608143866736,0.07941619314604055
ACTB,Jacquere A375,3,-3.4963606161996488,0.003110542655402998,0.021833478202115852
GAR1,Jacquere A375,3,-7.358141676649709,1.1418616777532824e-34,2.142277890384341e-33
ZKSCAN7,Jacquere A375,3,0.18489211344939693,0.4477964379480386,0.4821042476441946
GAPVD1,Jacquere A375,3,-0.35754489078737167,0.33510729354995533,0.4380542893422591
DUSP13A,Jacquere A375,6,-1.5554435132258069,0.07481566290771777,0.2175272062536124
GAPT,Jacquere A375,3,0.6232842406410536,0.2814923442467128,0.4103982145591026
ZKSCAN7-AS1,Jacquere A375,1,-0.3572562528958453,0.33521072315199296,0.4380542893422591
GABRA3,Jacquere A375,3,0.692296114075988,0.2569986230038681,0.39451326388943114
GAPDHS,Jacquere A375,3,0.19267098624920237,0.4446627626304726,0.4807442849757703
DUSP13B,Jacquere A375,6,0.5823724149223699,0.2962387316111821,0.41814743689850153
ZKSCAN8,Jacquere A375,3,-0.9341613649299257,0.16989545555621727,0.32876762612735644
GAPDH,Jacquere A375,3,-10.16587987760735,7.263532479212951e-119,1.9027764898323408e-116
ZKSCAN8P1,Jacquere A375,3,0.19140924845880664,0.445170588690861,0.48088019795789955
GAP43,Jacquere A375,3,-0.06232860715780218,0.4504240602153233,0.48290377264075934
GANC,Jacquere A375,6,-2.1579846810214938,0.030737428242527523,0.12696466612384497
DUSP14,Jacquere A375,3,-1.5884489658013998,0.07168436383611695,0.21223252633438894
